#,Date,Time,DateTime,Temp
1,4/12/2022,12:00,4/12/22 12:00,21.533
2,4/12/2022,12:05,4/12/22 12:05,21.604
3,4/12/2022,12:10,4/12/22 12:10,21.604
4,4/12/2022,12:15,4/12/22 12:15,21.604
5,4/12/2022,12:20,4/12/22 12:20,21.557
6,4/12/2022,12:25,4/12/22 12:25,21.485
7,4/12/2022,12:30,4/12/22 12:30,21.366
8,4/12/2022,12:35,4/12/22 12:35,21.342
9,4/12/2022,12:40,4/12/22 12:40,21.342
10,4/12/2022,12:45,4/12/22 12:45,21.39
11,4/12/2022,12:50,4/12/22 12:50,21.437
12,4/12/2022,12:55,4/12/22 12:55,21.461
13,4/12/2022,13:00,4/12/22 13:00,21.437
14,4/12/2022,13:05,4/12/22 13:05,21.39
15,4/12/2022,13:10,4/12/22 13:10,21.39
16,4/12/2022,13:15,4/12/22 13:15,21.485
17,4/12/2022,13:20,4/12/22 13:20,21.557
18,4/12/2022,13:25,4/12/22 13:25,21.604
19,4/12/2022,13:30,4/12/22 13:30,21.628
20,4/12/2022,13:35,4/12/22 13:35,21.748
21,4/12/2022,13:40,4/12/22 13:40,21.843
22,4/12/2022,13:45,4/12/22 13:45,21.819
23,4/12/2022,13:50,4/12/22 13:50,21.843
24,4/12/2022,13:55,4/12/22 13:55,21.915
25,4/12/2022,14:00,4/12/22 14:00,22.082
26,4/12/2022,14:05,4/12/22 14:05,22.25
27,4/12/2022,14:10,4/12/22 14:10,22.345
28,4/12/2022,14:15,4/12/22 14:15,22.417
29,4/12/2022,14:20,4/12/22 14:20,22.417
30,4/12/2022,14:25,4/12/22 14:25,22.369
31,4/12/2022,14:30,4/12/22 14:30,22.298
32,4/12/2022,14:35,4/12/22 14:35,22.226
33,4/12/2022,14:40,4/12/22 14:40,22.202
34,4/12/2022,14:45,4/12/22 14:45,22.202
35,4/12/2022,14:50,4/12/22 14:50,22.202
36,4/12/2022,14:55,4/12/22 14:55,22.202
37,4/12/2022,15:00,4/12/22 15:00,22.202
38,4/12/2022,15:05,4/12/22 15:05,22.202
39,4/12/2022,15:10,4/12/22 15:10,22.154
40,4/12/2022,15:15,4/12/22 15:15,22.082
41,4/12/2022,15:20,4/12/22 15:20,22.011
42,4/12/2022,15:25,4/12/22 15:25,21.939
43,4/12/2022,15:30,4/12/22 15:30,21.843
44,4/12/2022,15:35,4/12/22 15:35,21.7
45,4/12/2022,15:40,4/12/22 15:40,21.628
46,4/12/2022,15:45,4/12/22 15:45,21.604
47,4/12/2022,15:50,4/12/22 15:50,21.748
48,4/12/2022,15:55,4/12/22 15:55,21.843
49,4/12/2022,16:00,4/12/22 16:00,21.867
50,4/12/2022,16:05,4/12/22 16:05,21.891
51,4/12/2022,16:10,4/12/22 16:10,21.867
52,4/12/2022,16:15,4/12/22 16:15,21.772
53,4/12/2022,16:20,4/12/22 16:20,21.7
54,4/12/2022,16:25,4/12/22 16:25,21.581
55,4/12/2022,16:30,4/12/22 16:30,21.557
56,4/12/2022,16:35,4/12/22 16:35,21.676
57,4/12/2022,16:40,4/12/22 16:40,21.843
58,4/12/2022,16:45,4/12/22 16:45,21.891
59,4/12/2022,16:50,4/12/22 16:50,21.891
60,4/12/2022,16:55,4/12/22 16:55,21.819
61,4/12/2022,17:00,4/12/22 17:00,21.748
62,4/12/2022,17:05,4/12/22 17:05,21.652
63,4/12/2022,17:10,4/12/22 17:10,21.533
64,4/12/2022,17:15,4/12/22 17:15,21.581
65,4/12/2022,17:20,4/12/22 17:20,21.604
66,4/12/2022,17:25,4/12/22 17:25,21.7
67,4/12/2022,17:30,4/12/22 17:30,21.7
68,4/12/2022,17:35,4/12/22 17:35,21.628
69,4/12/2022,17:40,4/12/22 17:40,21.557
70,4/12/2022,17:45,4/12/22 17:45,21.437
71,4/12/2022,17:50,4/12/22 17:50,21.437
72,4/12/2022,17:55,4/12/22 17:55,21.485
73,4/12/2022,18:00,4/12/22 18:00,21.509
74,4/12/2022,18:05,4/12/22 18:05,21.461
75,4/12/2022,18:10,4/12/22 18:10,21.39
76,4/12/2022,18:15,4/12/22 18:15,21.342
77,4/12/2022,18:20,4/12/22 18:20,21.461
78,4/12/2022,18:25,4/12/22 18:25,21.581
79,4/12/2022,18:30,4/12/22 18:30,21.581
80,4/12/2022,18:35,4/12/22 18:35,21.533
81,4/12/2022,18:40,4/12/22 18:40,21.437
82,4/12/2022,18:45,4/12/22 18:45,21.413
83,4/12/2022,18:50,4/12/22 18:50,21.557
84,4/12/2022,18:55,4/12/22 18:55,21.628
85,4/12/2022,19:00,4/12/22 19:00,21.581
86,4/12/2022,19:05,4/12/22 19:05,21.461
87,4/12/2022,19:10,4/12/22 19:10,21.318
88,4/12/2022,19:15,4/12/22 19:15,21.39
89,4/12/2022,19:20,4/12/22 19:20,21.437
90,4/12/2022,19:25,4/12/22 19:25,21.413
91,4/12/2022,19:30,4/12/22 19:30,21.294
92,4/12/2022,19:35,4/12/22 19:35,21.175
93,4/12/2022,19:40,4/12/22 19:40,21.079
94,4/12/2022,19:45,4/12/22 19:45,21.032
95,4/12/2022,19:50,4/12/22 19:50,20.984
96,4/12/2022,19:55,4/12/22 19:55,20.889
97,4/12/2022,20:00,4/12/22 20:00,20.936
98,4/12/2022,20:05,4/12/22 20:05,20.841
99,4/12/2022,20:10,4/12/22 20:10,20.889
100,4/12/2022,20:15,4/12/22 20:15,20.913
101,4/12/2022,20:20,4/12/22 20:20,20.936
102,4/12/2022,20:25,4/12/22 20:25,21.127
103,4/12/2022,20:30,4/12/22 20:30,21.079
104,4/12/2022,20:35,4/12/22 20:35,20.817
105,4/12/2022,20:40,4/12/22 20:40,20.746
106,4/12/2022,20:45,4/12/22 20:45,20.889
107,4/12/2022,20:50,4/12/22 20:50,21.056
108,4/12/2022,20:55,4/12/22 20:55,21.246
109,4/12/2022,21:00,4/12/22 21:00,21.39
110,4/12/2022,21:05,4/12/22 21:05,21.461
111,4/12/2022,21:10,4/12/22 21:10,21.318
112,4/12/2022,21:15,4/12/22 21:15,21.294
113,4/12/2022,21:20,4/12/22 21:20,21.485
114,4/12/2022,21:25,4/12/22 21:25,21.652
115,4/12/2022,21:30,4/12/22 21:30,21.724
116,4/12/2022,21:35,4/12/22 21:35,21.581
117,4/12/2022,21:40,4/12/22 21:40,21.533
118,4/12/2022,21:45,4/12/22 21:45,21.485
119,4/12/2022,21:50,4/12/22 21:50,21.485
120,4/12/2022,21:55,4/12/22 21:55,21.533
121,4/12/2022,22:00,4/12/22 22:00,21.366
122,4/12/2022,22:05,4/12/22 22:05,21.175
123,4/12/2022,22:10,4/12/22 22:10,21.127
124,4/12/2022,22:15,4/12/22 22:15,20.746
125,4/12/2022,22:20,4/12/22 22:20,20.46
126,4/12/2022,22:25,4/12/22 22:25,20.341
127,4/12/2022,22:30,4/12/22 22:30,20.507
128,4/12/2022,22:35,4/12/22 22:35,20.65
129,4/12/2022,22:40,4/12/22 22:40,20.817
130,4/12/2022,22:45,4/12/22 22:45,20.936
131,4/12/2022,22:50,4/12/22 22:50,20.603
132,4/12/2022,22:55,4/12/22 22:55,20.627
133,4/12/2022,23:00,4/12/22 23:00,20.388
134,4/12/2022,23:05,4/12/22 23:05,20.15
135,4/12/2022,23:10,4/12/22 23:10,19.984
136,4/12/2022,23:15,4/12/22 23:15,19.912
137,4/12/2022,23:20,4/12/22 23:20,19.888
138,4/12/2022,23:25,4/12/22 23:25,19.888
139,4/12/2022,23:30,4/12/22 23:30,19.77
140,4/12/2022,23:35,4/12/22 23:35,20.007
141,4/12/2022,23:40,4/12/22 23:40,20.198
142,4/12/2022,23:45,4/12/22 23:45,20.269
143,4/12/2022,23:50,4/12/22 23:50,20.436
144,4/12/2022,23:55,4/12/22 23:55,20.531
145,4/13/2022,0:00,4/13/22 0:00,20.269
146,4/13/2022,0:05,4/13/22 0:05,20.412
147,4/13/2022,0:10,4/13/22 0:10,20.579
148,4/13/2022,0:15,4/13/22 0:15,20.698
149,4/13/2022,0:20,4/13/22 0:20,20.77
150,4/13/2022,0:25,4/13/22 0:25,20.841
151,4/13/2022,0:30,4/13/22 0:30,20.889
152,4/13/2022,0:35,4/13/22 0:35,20.889
153,4/13/2022,0:40,4/13/22 0:40,20.627
154,4/13/2022,0:45,4/13/22 0:45,20.46
155,4/13/2022,0:50,4/13/22 0:50,20.341
156,4/13/2022,0:55,4/13/22 0:55,20.484
157,4/13/2022,1:00,4/13/22 1:00,20.46
158,4/13/2022,1:05,4/13/22 1:05,20.555
159,4/13/2022,1:10,4/13/22 1:10,20.698
160,4/13/2022,1:15,4/13/22 1:15,20.722
161,4/13/2022,1:20,4/13/22 1:20,20.603
162,4/13/2022,1:25,4/13/22 1:25,20.555
163,4/13/2022,1:30,4/13/22 1:30,20.246
164,4/13/2022,1:35,4/13/22 1:35,20.436
165,4/13/2022,1:40,4/13/22 1:40,20.579
166,4/13/2022,1:45,4/13/22 1:45,20.484
167,4/13/2022,1:50,4/13/22 1:50,20.46
168,4/13/2022,1:55,4/13/22 1:55,20.388
169,4/13/2022,2:00,4/13/22 2:00,20.269
170,4/13/2022,2:05,4/13/22 2:05,20.222
171,4/13/2022,2:10,4/13/22 2:10,20.103
172,4/13/2022,2:15,4/13/22 2:15,19.817
173,4/13/2022,2:20,4/13/22 2:20,19.698
174,4/13/2022,2:25,4/13/22 2:25,19.698
175,4/13/2022,2:30,4/13/22 2:30,19.96
176,4/13/2022,2:35,4/13/22 2:35,20.174
177,4/13/2022,2:40,4/13/22 2:40,20.246
178,4/13/2022,2:45,4/13/22 2:45,20.293
179,4/13/2022,2:50,4/13/22 2:50,20.246
180,4/13/2022,2:55,4/13/22 2:55,20.198
181,4/13/2022,3:00,4/13/22 3:00,20.174
182,4/13/2022,3:05,4/13/22 3:05,20.198
183,4/13/2022,3:10,4/13/22 3:10,20.317
184,4/13/2022,3:15,4/13/22 3:15,20.079
185,4/13/2022,3:20,4/13/22 3:20,20.079
186,4/13/2022,3:25,4/13/22 3:25,19.96
187,4/13/2022,3:30,4/13/22 3:30,19.936
188,4/13/2022,3:35,4/13/22 3:35,20.055
189,4/13/2022,3:40,4/13/22 3:40,19.912
190,4/13/2022,3:45,4/13/22 3:45,19.912
191,4/13/2022,3:50,4/13/22 3:50,19.936
192,4/13/2022,3:55,4/13/22 3:55,19.96
193,4/13/2022,4:00,4/13/22 4:00,20.198
194,4/13/2022,4:05,4/13/22 4:05,19.96
195,4/13/2022,4:10,4/13/22 4:10,19.865
196,4/13/2022,4:15,4/13/22 4:15,19.888
197,4/13/2022,4:20,4/13/22 4:20,19.912
198,4/13/2022,4:25,4/13/22 4:25,19.888
199,4/13/2022,4:30,4/13/22 4:30,20.055
200,4/13/2022,4:35,4/13/22 4:35,20.055
201,4/13/2022,4:40,4/13/22 4:40,20.031
202,4/13/2022,4:45,4/13/22 4:45,20.103
203,4/13/2022,4:50,4/13/22 4:50,20.15
204,4/13/2022,4:55,4/13/22 4:55,20.126
205,4/13/2022,5:00,4/13/22 5:00,20.031
206,4/13/2022,5:05,4/13/22 5:05,20.031
207,4/13/2022,5:10,4/13/22 5:10,20.007
208,4/13/2022,5:15,4/13/22 5:15,20.007
209,4/13/2022,5:20,4/13/22 5:20,20.031
210,4/13/2022,5:25,4/13/22 5:25,20.007
211,4/13/2022,5:30,4/13/22 5:30,20.007
212,4/13/2022,5:35,4/13/22 5:35,20.055
213,4/13/2022,5:40,4/13/22 5:40,20.079
214,4/13/2022,5:45,4/13/22 5:45,20.15
215,4/13/2022,5:50,4/13/22 5:50,20.103
216,4/13/2022,5:55,4/13/22 5:55,20.055
217,4/13/2022,6:00,4/13/22 6:00,20.079
218,4/13/2022,6:05,4/13/22 6:05,20.126
219,4/13/2022,6:10,4/13/22 6:10,20.174
220,4/13/2022,6:15,4/13/22 6:15,20.126
221,4/13/2022,6:20,4/13/22 6:20,20.103
222,4/13/2022,6:25,4/13/22 6:25,20.126
223,4/13/2022,6:30,4/13/22 6:30,20.15
224,4/13/2022,6:35,4/13/22 6:35,20.174
225,4/13/2022,6:40,4/13/22 6:40,20.126
226,4/13/2022,6:45,4/13/22 6:45,20.126
227,4/13/2022,6:50,4/13/22 6:50,20.15
228,4/13/2022,6:55,4/13/22 6:55,20.15
229,4/13/2022,7:00,4/13/22 7:00,20.269
230,4/13/2022,7:05,4/13/22 7:05,20.412
231,4/13/2022,7:10,4/13/22 7:10,20.627
232,4/13/2022,7:15,4/13/22 7:15,20.77
233,4/13/2022,7:20,4/13/22 7:20,20.865
234,4/13/2022,7:25,4/13/22 7:25,20.889
235,4/13/2022,7:30,4/13/22 7:30,20.889
236,4/13/2022,7:35,4/13/22 7:35,20.865
237,4/13/2022,7:40,4/13/22 7:40,20.889
238,4/13/2022,7:45,4/13/22 7:45,21.056
239,4/13/2022,7:50,4/13/22 7:50,21.294
240,4/13/2022,7:55,4/13/22 7:55,21.413
241,4/13/2022,8:00,4/13/22 8:00,21.461
242,4/13/2022,8:05,4/13/22 8:05,21.413
243,4/13/2022,8:10,4/13/22 8:10,21.342
244,4/13/2022,8:15,4/13/22 8:15,21.294
245,4/13/2022,8:20,4/13/22 8:20,21.223
246,4/13/2022,8:25,4/13/22 8:25,21.199
247,4/13/2022,8:30,4/13/22 8:30,21.318
248,4/13/2022,8:35,4/13/22 8:35,21.413
249,4/13/2022,8:40,4/13/22 8:40,21.533
250,4/13/2022,8:45,4/13/22 8:45,21.628
251,4/13/2022,8:50,4/13/22 8:50,21.772
252,4/13/2022,8:55,4/13/22 8:55,21.939
253,4/13/2022,9:00,4/13/22 9:00,22.274
254,4/13/2022,9:05,4/13/22 9:05,22.657
255,4/13/2022,9:10,4/13/22 9:10,23.016
256,4/13/2022,9:15,4/13/22 9:15,23.448
257,4/13/2022,9:20,4/13/22 9:20,23.689
258,4/13/2022,9:25,4/13/22 9:25,23.809
259,4/13/2022,9:30,4/13/22 9:30,23.833
260,4/13/2022,9:35,4/13/22 9:35,23.785
261,4/13/2022,9:40,4/13/22 9:40,23.641
262,4/13/2022,9:45,4/13/22 9:45,23.617
263,4/13/2022,9:50,4/13/22 9:50,24.026
264,4/13/2022,9:55,4/13/22 9:55,24.243
265,4/13/2022,10:00,4/13/22 10:00,24.363
266,4/13/2022,10:05,4/13/22 10:05,24.484
267,4/13/2022,10:10,4/13/22 10:10,22.776
268,4/13/2022,10:15,4/13/22 10:15,22.393
269,4/13/2022,10:20,4/13/22 10:20,22.202
270,4/13/2022,10:25,4/13/22 10:25,22.154
271,4/13/2022,10:30,4/13/22 10:30,22.011
272,4/13/2022,10:35,4/13/22 10:35,21.963
273,4/13/2022,10:40,4/13/22 10:40,22.011
274,4/13/2022,10:45,4/13/22 10:45,22.058
275,4/13/2022,10:50,4/13/22 10:50,22.202
276,4/13/2022,10:55,4/13/22 10:55,22.345
277,4/13/2022,11:00,4/13/22 11:00,22.441
278,4/13/2022,11:05,4/13/22 11:05,22.489
279,4/13/2022,11:10,4/13/22 11:10,22.298
280,4/13/2022,11:15,4/13/22 11:15,22.154
281,4/13/2022,11:20,4/13/22 11:20,22.226
282,4/13/2022,11:25,4/13/22 11:25,22.345
283,4/13/2022,11:30,4/13/22 11:30,22.321
284,4/13/2022,11:35,4/13/22 11:35,22.369
285,4/13/2022,11:40,4/13/22 11:40,22.561
286,4/13/2022,11:45,4/13/22 11:45,22.705
287,4/13/2022,11:50,4/13/22 11:50,22.705
288,4/13/2022,11:55,4/13/22 11:55,22.8
289,4/13/2022,12:00,4/13/22 12:00,22.992
290,4/13/2022,12:05,4/13/22 12:05,23.376
291,4/13/2022,12:10,4/13/22 12:10,23.424
292,4/13/2022,12:15,4/13/22 12:15,23.881
293,4/13/2022,12:20,4/13/22 12:20,23.761
294,4/13/2022,12:25,4/13/22 12:25,24.171
295,4/13/2022,12:30,4/13/22 12:30,24.388
296,4/13/2022,12:35,4/13/22 12:35,24.436
297,4/13/2022,12:40,4/13/22 12:40,24.557
298,4/13/2022,12:45,4/13/22 12:45,24.774
299,4/13/2022,12:50,4/13/22 12:50,24.944
300,4/13/2022,12:55,4/13/22 12:55,25.623
301,4/13/2022,13:00,4/13/22 13:00,25.574
302,4/13/2022,13:05,4/13/22 13:05,25.695
303,4/13/2022,13:10,4/13/22 13:10,27.259
304,4/13/2022,13:15,4/13/22 13:15,26.965
305,4/13/2022,13:20,4/13/22 13:20,26.524
306,4/13/2022,13:25,4/13/22 13:25,26.036
307,4/13/2022,13:30,4/13/22 13:30,25.744
308,4/13/2022,13:35,4/13/22 13:35,25.501
309,4/13/2022,13:40,4/13/22 13:40,25.55
310,4/13/2022,13:45,4/13/22 13:45,25.598
311,4/13/2022,13:50,4/13/22 13:50,25.647
312,4/13/2022,13:55,4/13/22 13:55,25.55
313,4/13/2022,14:00,4/13/22 14:00,25.404
314,4/13/2022,14:05,4/13/22 14:05,25.234
315,4/13/2022,14:10,4/13/22 14:10,25.113
316,4/13/2022,14:15,4/13/22 14:15,25.162
317,4/13/2022,14:20,4/13/22 14:20,25.258
318,4/13/2022,14:25,4/13/22 14:25,25.307
319,4/13/2022,14:30,4/13/22 14:30,25.355
320,4/13/2022,14:35,4/13/22 14:35,25.404
321,4/13/2022,14:40,4/13/22 14:40,25.55
322,4/13/2022,14:45,4/13/22 14:45,25.817
323,4/13/2022,14:50,4/13/22 14:50,25.768
324,4/13/2022,14:55,4/13/22 14:55,25.623
325,4/13/2022,15:00,4/13/22 15:00,25.501
326,4/13/2022,15:05,4/13/22 15:05,25.453
327,4/13/2022,15:10,4/13/22 15:10,25.477
328,4/13/2022,15:15,4/13/22 15:15,25.38
329,4/13/2022,15:20,4/13/22 15:20,25.501
330,4/13/2022,15:25,4/13/22 15:25,25.525
331,4/13/2022,15:30,4/13/22 15:30,25.453
332,4/13/2022,15:35,4/13/22 15:35,25.21
333,4/13/2022,15:40,4/13/22 15:40,25.137
334,4/13/2022,15:45,4/13/22 15:45,25.113
335,4/13/2022,15:50,4/13/22 15:50,25.283
336,4/13/2022,15:55,4/13/22 15:55,25.331
337,4/13/2022,16:00,4/13/22 16:00,25.355
338,4/13/2022,16:05,4/13/22 16:05,25.404
339,4/13/2022,16:10,4/13/22 16:10,25.453
340,4/13/2022,16:15,4/13/22 16:15,25.453
341,4/13/2022,16:20,4/13/22 16:20,25.355
342,4/13/2022,16:25,4/13/22 16:25,25.283
343,4/13/2022,16:30,4/13/22 16:30,25.258
344,4/13/2022,16:35,4/13/22 16:35,25.162
345,4/13/2022,16:40,4/13/22 16:40,25.016
346,4/13/2022,16:45,4/13/22 16:45,24.75
347,4/13/2022,16:50,4/13/22 16:50,24.46
348,4/13/2022,16:55,4/13/22 16:55,24.171
349,4/13/2022,17:00,4/13/22 17:00,23.881
350,4/13/2022,17:05,4/13/22 17:05,23.617
351,4/13/2022,17:10,4/13/22 17:10,23.424
352,4/13/2022,17:15,4/13/22 17:15,23.28
353,4/13/2022,17:20,4/13/22 17:20,23.112
354,4/13/2022,17:25,4/13/22 17:25,22.968
355,4/13/2022,17:30,4/13/22 17:30,22.848
356,4/13/2022,17:35,4/13/22 17:35,22.729
357,4/13/2022,17:40,4/13/22 17:40,22.609
358,4/13/2022,17:45,4/13/22 17:45,22.537
359,4/13/2022,17:50,4/13/22 17:50,22.513
360,4/13/2022,17:55,4/13/22 17:55,22.489
361,4/13/2022,18:00,4/13/22 18:00,22.417
362,4/13/2022,18:05,4/13/22 18:05,22.321
363,4/13/2022,18:10,4/13/22 18:10,22.13
364,4/13/2022,18:15,4/13/22 18:15,21.963
365,4/13/2022,18:20,4/13/22 18:20,21.724
366,4/13/2022,18:25,4/13/22 18:25,21.533
367,4/13/2022,18:30,4/13/22 18:30,21.318
368,4/13/2022,18:35,4/13/22 18:35,21.127
369,4/13/2022,18:40,4/13/22 18:40,20.913
370,4/13/2022,18:45,4/13/22 18:45,20.722
371,4/13/2022,18:50,4/13/22 18:50,20.507
372,4/13/2022,18:55,4/13/22 18:55,20.579
373,4/13/2022,19:00,4/13/22 19:00,20.65
374,4/13/2022,19:05,4/13/22 19:05,20.674
375,4/13/2022,19:10,4/13/22 19:10,20.579
376,4/13/2022,19:15,4/13/22 19:15,20.388
377,4/13/2022,19:20,4/13/22 19:20,20.198
378,4/13/2022,19:25,4/13/22 19:25,20.126
379,4/13/2022,19:30,4/13/22 19:30,20.15
380,4/13/2022,19:35,4/13/22 19:35,20.293
381,4/13/2022,19:40,4/13/22 19:40,20.388
382,4/13/2022,19:45,4/13/22 19:45,20.365
383,4/13/2022,19:50,4/13/22 19:50,20.269
384,4/13/2022,19:55,4/13/22 19:55,20.055
385,4/13/2022,20:00,4/13/22 20:00,19.912
386,4/13/2022,20:05,4/13/22 20:05,20.103
387,4/13/2022,20:10,4/13/22 20:10,20.198
388,4/13/2022,20:15,4/13/22 20:15,20.246
389,4/13/2022,20:20,4/13/22 20:20,20.436
390,4/13/2022,20:25,4/13/22 20:25,20.507
391,4/13/2022,20:30,4/13/22 20:30,20.507
392,4/13/2022,20:35,4/13/22 20:35,20.579
393,4/13/2022,20:40,4/13/22 20:40,20.627
394,4/13/2022,20:45,4/13/22 20:45,20.722
395,4/13/2022,20:50,4/13/22 20:50,20.865
396,4/13/2022,20:55,4/13/22 20:55,20.936
397,4/13/2022,21:00,4/13/22 21:00,20.984
398,4/13/2022,21:05,4/13/22 21:05,20.96
399,4/13/2022,21:10,4/13/22 21:10,20.722
400,4/13/2022,21:15,4/13/22 21:15,20.722
401,4/13/2022,21:20,4/13/22 21:20,20.722
402,4/13/2022,21:25,4/13/22 21:25,20.817
403,4/13/2022,21:30,4/13/22 21:30,20.841
404,4/13/2022,21:35,4/13/22 21:35,20.889
405,4/13/2022,21:40,4/13/22 21:40,20.913
406,4/13/2022,21:45,4/13/22 21:45,20.746
407,4/13/2022,21:50,4/13/22 21:50,20.555
408,4/13/2022,21:55,4/13/22 21:55,20.579
409,4/13/2022,22:00,4/13/22 22:00,20.603
410,4/13/2022,22:05,4/13/22 22:05,20.531
411,4/13/2022,22:10,4/13/22 22:10,20.627
412,4/13/2022,22:15,4/13/22 22:15,20.77
413,4/13/2022,22:20,4/13/22 22:20,20.889
414,4/13/2022,22:25,4/13/22 22:25,20.984
415,4/13/2022,22:30,4/13/22 22:30,20.936
416,4/13/2022,22:35,4/13/22 22:35,20.889
417,4/13/2022,22:40,4/13/22 22:40,20.841
418,4/13/2022,22:45,4/13/22 22:45,20.555
419,4/13/2022,22:50,4/13/22 22:50,20.317
420,4/13/2022,22:55,4/13/22 22:55,20.317
421,4/13/2022,23:00,4/13/22 23:00,20.436
422,4/13/2022,23:05,4/13/22 23:05,20.531
423,4/13/2022,23:10,4/13/22 23:10,20.65
424,4/13/2022,23:15,4/13/22 23:15,20.698
425,4/13/2022,23:20,4/13/22 23:20,20.484
426,4/13/2022,23:25,4/13/22 23:25,20.531
427,4/13/2022,23:30,4/13/22 23:30,20.722
428,4/13/2022,23:35,4/13/22 23:35,20.722
429,4/13/2022,23:40,4/13/22 23:40,20.865
430,4/13/2022,23:45,4/13/22 23:45,20.889
431,4/13/2022,23:50,4/13/22 23:50,20.936
432,4/13/2022,23:55,4/13/22 23:55,21.032
433,4/14/2022,0:00,4/14/22 0:00,21.103
434,4/14/2022,0:05,4/14/22 0:05,21.175
435,4/14/2022,0:10,4/14/22 0:10,21.008
436,4/14/2022,0:15,4/14/22 0:15,20.889
437,4/14/2022,0:20,4/14/22 0:20,20.913
438,4/14/2022,0:25,4/14/22 0:25,20.984
439,4/14/2022,0:30,4/14/22 0:30,21.056
440,4/14/2022,0:35,4/14/22 0:35,21.032
441,4/14/2022,0:40,4/14/22 0:40,21.079
442,4/14/2022,0:45,4/14/22 0:45,20.913
443,4/14/2022,0:50,4/14/22 0:50,20.889
444,4/14/2022,0:55,4/14/22 0:55,20.793
445,4/14/2022,1:00,4/14/22 1:00,20.722
446,4/14/2022,1:05,4/14/22 1:05,20.793
447,4/14/2022,1:10,4/14/22 1:10,20.698
448,4/14/2022,1:15,4/14/22 1:15,20.65
449,4/14/2022,1:20,4/14/22 1:20,20.603
450,4/14/2022,1:25,4/14/22 1:25,20.579
451,4/14/2022,1:30,4/14/22 1:30,20.579
452,4/14/2022,1:35,4/14/22 1:35,20.579
453,4/14/2022,1:40,4/14/22 1:40,20.627
454,4/14/2022,1:45,4/14/22 1:45,20.674
455,4/14/2022,1:50,4/14/22 1:50,20.603
456,4/14/2022,1:55,4/14/22 1:55,20.674
457,4/14/2022,2:00,4/14/22 2:00,20.793
458,4/14/2022,2:05,4/14/22 2:05,20.817
459,4/14/2022,2:10,4/14/22 2:10,20.817
460,4/14/2022,2:15,4/14/22 2:15,20.365
461,4/14/2022,2:20,4/14/22 2:20,20.412
462,4/14/2022,2:25,4/14/22 2:25,20.531
463,4/14/2022,2:30,4/14/22 2:30,20.722
464,4/14/2022,2:35,4/14/22 2:35,20.746
465,4/14/2022,2:40,4/14/22 2:40,20.746
466,4/14/2022,2:45,4/14/22 2:45,20.793
467,4/14/2022,2:50,4/14/22 2:50,20.841
468,4/14/2022,2:55,4/14/22 2:55,20.269
469,4/14/2022,3:00,4/14/22 3:00,20.103
470,4/14/2022,3:05,4/14/22 3:05,20.15
471,4/14/2022,3:10,4/14/22 3:10,20.317
472,4/14/2022,3:15,4/14/22 3:15,20.436
473,4/14/2022,3:20,4/14/22 3:20,20.198
474,4/14/2022,3:25,4/14/22 3:25,20.222
475,4/14/2022,3:30,4/14/22 3:30,20.365
476,4/14/2022,3:35,4/14/22 3:35,20.507
477,4/14/2022,3:40,4/14/22 3:40,20.65
478,4/14/2022,3:45,4/14/22 3:45,20.46
479,4/14/2022,3:50,4/14/22 3:50,20.484
480,4/14/2022,3:55,4/14/22 3:55,20.484
481,4/14/2022,4:00,4/14/22 4:00,20.579
482,4/14/2022,4:05,4/14/22 4:05,20.722
483,4/14/2022,4:10,4/14/22 4:10,20.817
484,4/14/2022,4:15,4/14/22 4:15,20.865
485,4/14/2022,4:20,4/14/22 4:20,20.674
486,4/14/2022,4:25,4/14/22 4:25,20.627
487,4/14/2022,4:30,4/14/22 4:30,20.412
488,4/14/2022,4:35,4/14/22 4:35,20.15
489,4/14/2022,4:40,4/14/22 4:40,19.77
490,4/14/2022,4:45,4/14/22 4:45,19.246
491,4/14/2022,4:50,4/14/22 4:50,18.937
492,4/14/2022,4:55,4/14/22 4:55,18.58
493,4/14/2022,5:00,4/14/22 5:00,18.224
494,4/14/2022,5:05,4/14/22 5:05,18.461
495,4/14/2022,5:10,4/14/22 5:10,18.39
496,4/14/2022,5:15,4/14/22 5:15,18.319
497,4/14/2022,5:20,4/14/22 5:20,18.366
498,4/14/2022,5:25,4/14/22 5:25,18.533
499,4/14/2022,5:30,4/14/22 5:30,18.247
500,4/14/2022,5:35,4/14/22 5:35,18.319
501,4/14/2022,5:40,4/14/22 5:40,18.628
502,4/14/2022,5:45,4/14/22 5:45,18.604
503,4/14/2022,5:50,4/14/22 5:50,18.343
504,4/14/2022,5:55,4/14/22 5:55,18.438
505,4/14/2022,6:00,4/14/22 6:00,18.58
506,4/14/2022,6:05,4/14/22 6:05,18.39
507,4/14/2022,6:10,4/14/22 6:10,18.723
508,4/14/2022,6:15,4/14/22 6:15,18.961
509,4/14/2022,6:20,4/14/22 6:20,18.723
510,4/14/2022,6:25,4/14/22 6:25,18.414
511,4/14/2022,6:30,4/14/22 6:30,17.915
512,4/14/2022,6:35,4/14/22 6:35,18.033
513,4/14/2022,6:40,4/14/22 6:40,18.366
514,4/14/2022,6:45,4/14/22 6:45,18.39
515,4/14/2022,6:50,4/14/22 6:50,18.771
516,4/14/2022,6:55,4/14/22 6:55,19.199
517,4/14/2022,7:00,4/14/22 7:00,19.436
