Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.80072137,1.785615886,0.196614518,0.019373004,2.367419379,1.18936892
Circle (Diameter),2.804189145,88.18950998,1.889551404,,,,,,,,
Circle (Diameter),1.931640241,97.45689856,1.568260419,,,,,,,,
Circle (Diameter),2.990610526,92.90719284,1.95134917,,,,,,,,
Circle (Diameter),2.008145639,98.39169604,1.599015459,,,,,,,,
Circle (Diameter),2.485578058,96.73310719,1.778970566,,,,,,,,
Circle (Diameter),3.094715972,107.4618379,1.985022608,,,,,,,,
Circle (Diameter),2.168540658,92.53513542,1.661647291,,,,,,,,
Circle (Diameter),3.235137272,106.5225272,2.029557761,,,,,,,,
Circle (Diameter),3.508232489,109.9691665,2.113485353,,,,,,,,
Circle (Diameter),2.47589383,107.7077126,1.775501601,,,,,,,,
Circle (Diameter),2.479767521,102.528769,1.776889999,,,,,,,,
Circle (Diameter),3.159479244,114.7651415,2.005685398,,,,,,,,
Circle (Diameter),2.10353528,108.8299156,1.636552566,,,,,,,,
Circle (Diameter),2.17798278,118.3174513,1.665260881,,,,,,,,
Circle (Diameter),2.916041973,112.7508392,1.926867913,,,,,,,,
Circle (Diameter),2.945094656,116.6416457,1.936442867,,,,,,,,
Circle (Diameter),2.44139377,107.2047299,1.763087942,,,,,,,,
Circle (Diameter),3.326047958,111.931511,2.057876524,,,,,,,,
Circle (Diameter),2.6469415,123.0196203,1.835807885,,,,,,,,
Circle (Diameter),2.288019816,112.6126564,1.706809101,,,,,,,,
Circle (Diameter),3.376526994,107.2383334,2.073433793,,,,,,,,
Circle (Diameter),2.407741079,115.9137528,1.750894387,,,,,,,,
Circle (Diameter),2.712552142,114.1459621,1.858421011,,,,,,,,
Circle (Diameter),2.689431048,115.8617818,1.850483711,,,,,,,,
Circle (Diameter),2.811452316,106.092574,1.891996899,,,,,,,,
Circle (Diameter),3.074984358,117.1722357,1.978684332,,,,,,,,
Circle (Diameter),3.094715972,130.2556711,1.985022608,,,,,,,,
Circle (Diameter),1.983450859,105.3294258,1.589153255,,,,,,,,
Circle (Diameter),2.861931352,103.3948684,1.908906538,,,,,,,,
Circle (Diameter),1.839155868,108.0110534,1.530256835,,,,,,,,
Circle (Diameter),2.497199131,109.0517055,1.783124417,,,,,,,,
Circle (Diameter),2.068793114,115.4644856,1.622981578,,,,,,,,
Circle (Diameter),3.104037041,116.2321584,1.988009736,,,,,,,,
Circle (Diameter),1.111023008,120.285097,1.18936892,,,,,,,,
Circle (Diameter),2.863747144,115.9473829,1.909512008,,,,,,,,
Circle (Diameter),3.068447505,98.86854942,1.976580052,,,,,,,,
Circle (Diameter),1.636876565,98.24525208,1.443653688,,,,,,,,
Circle (Diameter),3.03080007,90.06295157,1.964417089,,,,,,,,
Circle (Diameter),2.865078726,94.47776905,1.909955898,,,,,,,,
Circle (Diameter),2.906236693,99.90393926,1.923625609,,,,,,,,
Circle (Diameter),3.297721592,103.3159456,2.04909481,,,,,,,,
Circle (Diameter),2.638952012,105.80168,1.833035204,,,,,,,,
Circle (Diameter),3.081158053,102.9441339,1.980669654,,,,,,,,
Circle (Diameter),1.880919099,111.2623712,1.547533708,,,,,,,,
Circle (Diameter),2.872826108,117.5513448,1.912536485,,,,,,,,
Circle (Diameter),2.261872401,110.6652578,1.697028399,,,,,,,,
Circle (Diameter),2.320461978,105.9831461,1.718867055,,,,,,,,
Circle (Diameter),1.522844785,112.0732603,1.392460484,,,,,,,,
Circle (Diameter),2.033808842,96.89653649,1.609200374,,,,,,,,
Circle (Diameter),1.965171879,108.3879566,1.58181369,,,,,,,,
Circle (Diameter),2.154377475,107.1606836,1.656212123,,,,,,,,
Circle (Diameter),1.613029154,122.5987168,1.433098917,,,,,,,,
Circle (Diameter),1.458565724,105.8594122,1.362755869,,,,,,,,
Circle (Diameter),2.387283148,126.4847587,1.743440079,,,,,,,,
Circle (Diameter),2.488483326,123.6858954,1.780009937,,,,,,,,
Circle (Diameter),1.528292163,110.1079395,1.394948751,,,,,,,,
Circle (Diameter),2.475772778,114.6383683,1.775458196,,,,,,,,
Circle (Diameter),2.973663127,118.7224808,1.945812295,,,,,,,,
Circle (Diameter),2.346882997,75.25164103,1.728624956,,,,,,,,
Circle (Diameter),2.537827094,71.10525849,1.797571087,,,,,,,,
Circle (Diameter),2.118034365,70.7657849,1.642183032,,,,,,,,
Circle (Diameter),2.248212754,74.56196239,1.691896387,,,,,,,,
Circle (Diameter),4.401901072,79.66718714,2.367419379,,,,,,,,
Circle (Diameter),3.001210039,77.22644479,1.95480416,,,,,,,,
Circle (Diameter),3.894335653,86.86331955,2.22675148,,,,,,,,
Circle (Diameter),2.487129778,58.83911115,1.779525776,,,,,,,,
Circle (Diameter),3.497759452,69.42881967,2.110328328,,,,,,,,
Circle (Diameter),2.428970007,77.58529017,1.75859622,,,,,,,,
Circle (Diameter),2.907396314,77.00539471,1.924009345,,,,,,,,
Circle (Diameter),2.788944641,69.77191496,1.88440829,,,,,,,,
Circle (Diameter),1.812784404,63.5403131,1.519246125,,,,,,,,
Circle (Diameter),2.357899003,66.96411163,1.732677192,,,,,,,,
Circle (Diameter),3.070741171,72.88345989,1.977318662,,,,,,,,
Circle (Diameter),2.157952579,73.30808869,1.657585762,,,,,,,,
Circle (Diameter),2.48369468,65.07600961,1.778296455,,,,,,,,
Circle (Diameter),1.855900813,68.53993939,1.537207307,,,,,,,,
Circle (Diameter),3.531991986,74.48392032,2.120630064,,,,,,,,
Circle (Diameter),2.541499096,77.78987207,1.798871077,,,,,,,,
Circle (Diameter),2.059163883,82.59754702,1.619200076,,,,,,,,
Circle (Diameter),2.918767674,85.15947662,1.92776825,,,,,,,,
Circle (Diameter),2.473270932,91.97868085,1.774560891,,,,,,,,
Circle (Diameter),3.05723768,91.6694909,1.972966272,,,,,,,,
Circle (Diameter),2.711121892,88.48609728,1.857931001,,,,,,,,
Circle (Diameter),3.088508922,93.94110994,1.983030936,,,,,,,,
Circle (Diameter),3.180308968,91.90147418,2.012286049,,,,,,,,
Circle (Diameter),3.277083985,89.98931528,2.042672984,,,,,,,,
Circle (Diameter),2.049924653,80.23735409,1.61556341,,,,,,,,
Circle (Diameter),2.298554715,85.00797924,1.710733982,,,,,,,,
Circle (Diameter),2.596460672,83.09128703,1.81821792,,,,,,,,
Circle (Diameter),2.999788619,83.27406963,1.954341192,,,,,,,,
Circle (Diameter),2.289078581,88.37345437,1.707203963,,,,,,,,
Circle (Diameter),3.287270829,70.35523114,2.045845354,,,,,,,,
Circle (Diameter),2.304714202,75.60430496,1.713024594,,,,,,,,
Circle (Diameter),2.329233698,87.43559142,1.722112788,,,,,,,,
Circle (Diameter),2.143975281,81.59929803,1.652208858,,,,,,,,
Circle (Diameter),2.350199644,82.84756039,1.729845983,,,,,,,,
Circle (Diameter),3.06008052,75.91744806,1.973883362,,,,,,,,
Circle (Diameter),2.511175468,77.16717448,1.788107354,,,,,,,,
Circle (Diameter),1.632264054,64.57375808,1.441618237,,,,,,,,
Circle (Diameter),2.541972903,83.75777414,1.799038749,,,,,,,,
Circle (Diameter),2.395685086,79.68707164,1.746505365,,,,,,,,
Circle (Diameter),2.586273828,89.27071919,1.814647655,,,,,,,,
Circle (Diameter),2.479548871,87.762675,1.77681166,,,,,,,,
Circle (Diameter),2.778402442,86.06050298,1.880843391,,,,,,,,
