Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
Circle (Diameter),2.669786078,96.25162105,1.843712887,,,,,,,,
Circle (Diameter),2.203926562,95.15171605,1.675149681,,,,,,,,
Circle (Diameter),2.304634428,82.17263764,1.712994947,,,,,,,,
Circle (Diameter),2.600044168,94.81916919,1.819472191,,,,,,,,
Circle (Diameter),2.817216913,86.48679637,1.89393558,,,,,,,,
Circle (Diameter),1.672846714,75.4917194,1.459429542,,,,,,,,
Circle (Diameter),2.442200003,68.68827942,1.763379035,,,,,,,,
Circle (Diameter),2.385474756,77.04730017,1.742779617,,,,,,,,
Circle (Diameter),2.558664882,79.56053279,1.804935818,,,,,,,,
Circle (Diameter),2.43247176,74.20548831,1.759863414,,,,,,,,
Circle (Diameter),2.713631679,95.74737672,1.85879078,,,,,,,,
Circle (Diameter),2.310252146,91.13101032,1.715081453,,,,,,,,
Circle (Diameter),1.684767237,96.32863225,1.464620179,,,,,,,,
Circle (Diameter),1.817400181,88.84469907,1.521179075,,,,,,,,
Circle (Diameter),2.384241598,88.45099519,1.742329098,,,,,,,,
Circle (Diameter),1.645580231,91.36884463,1.447486727,,,,,,,,
Circle (Diameter),1.625027605,88.49441533,1.438419065,,,,,,,,
Circle (Diameter),2.002921883,77.63462402,1.596934359,,,,,,,,
Circle (Diameter),3.471612515,82.18779404,2.102425822,,,,,,,,
