Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,2.084463708,2.082998857,0.233253471,0.020225641,2.491545249,1.436609671
Circle (Diameter),4.181548917,86.27753506,2.307404048,,,,,,,,
Circle (Diameter),3.397741742,86.12840299,2.079937294,,,,,,,,
Circle (Diameter),4.226332287,83.39362184,2.319727009,,,,,,,,
Circle (Diameter),3.600445414,86.83595583,2.141081381,,,,,,,,
Circle (Diameter),3.996424682,88.36001127,2.25574953,,,,,,,,
Circle (Diameter),2.241721912,98.12812951,1.689452274,,,,,,,,
Circle (Diameter),3.532779314,73.27717877,2.120866409,,,,,,,,
Circle (Diameter),3.372993038,91.63920862,2.072348455,,,,,,,,
Circle (Diameter),1.620941916,94.46565202,1.436609671,,,,,,,,
Circle (Diameter),3.417776407,78.0271526,2.08606042,,,,,,,,
Circle (Diameter),3.514414205,84.34683488,2.115346577,,,,,,,,
Circle (Diameter),4.302051536,86.57207974,2.34041495,,,,,,,,
Circle (Diameter),4.273472676,87.11602341,2.332628218,,,,,,,,
Circle (Diameter),4.418723999,82.74517158,2.371938897,,,,,,,,
Circle (Diameter),2.878018954,88.97095841,1.91426423,,,,,,,,
Circle (Diameter),3.861779946,92.68670028,2.217424393,,,,,,,,
Circle (Diameter),2.882732993,90.17478946,1.915831319,,,,,,,,
Circle (Diameter),2.885777476,79.43943289,1.916842717,,,,,,,,
Circle (Diameter),3.315638898,82.71959127,2.054653879,,,,,,,,
Circle (Diameter),3.933177993,88.311085,2.237828804,,,,,,,,
Circle (Diameter),2.310370104,81.77886583,1.715125237,,,,,,,,
Circle (Diameter),4.118891484,74.12166676,2.290051422,,,,,,,,
Circle (Diameter),4.116239837,76.52098725,2.289314163,,,,,,,,
Circle (Diameter),2.135852456,85.28065653,1.649076047,,,,,,,,
Circle (Diameter),4.151496919,90.048423,2.299097659,,,,,,,,
Circle (Diameter),3.204073311,87.13909589,2.019790297,,,,,,,,
Circle (Diameter),3.583455233,88.70597301,2.136023621,,,,,,,,
Circle (Diameter),3.7936228,87.13854921,2.197769453,,,,,,,,
Circle (Diameter),4.152380802,85.96115424,2.299342393,,,,,,,,
Circle (Diameter),4.168487101,80.46207531,2.303797434,,,,,,,,
Circle (Diameter),3.062259307,87.22605308,1.974585943,,,,,,,,
Circle (Diameter),2.806129861,80.85959989,1.890205149,,,,,,,,
Circle (Diameter),2.49883345,102.7826771,1.783707814,,,,,,,,
Circle (Diameter),3.125407787,79.74023916,1.994841544,,,,,,,,
Circle (Diameter),2.258515676,78.32017915,1.695768696,,,,,,,,
Circle (Diameter),3.921000059,84.27238495,2.234361728,,,,,,,,
Circle (Diameter),2.36929559,87.06978397,1.736859476,,,,,,,,
Circle (Diameter),4.502005353,81.2117706,2.39418697,,,,,,,,
Circle (Diameter),2.588891235,82.28493853,1.815565669,,,,,,,,
Circle (Diameter),4.759607937,75.83368456,2.46173131,,,,,,,,
Circle (Diameter),2.125736914,71.44268087,1.645166344,,,,,,,,
