Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.992147231,2.04521047,0.295274352,0.023127672,2.491647205,1.318037369
Circle (Diameter),1.827812885,62.23734022,1.525530611,,,,,,,,
Circle (Diameter),2.258869369,64.92417697,1.695901473,,,,,,,,
Circle (Diameter),3.804125952,76.03396048,2.200809759,,,,,,,,
Circle (Diameter),2.035288785,72.61356737,1.609785752,,,,,,,,
Circle (Diameter),1.989704394,61.77227835,1.591656469,,,,,,,,
Circle (Diameter),1.811436865,70.10979761,1.518681352,,,,,,,,
Circle (Diameter),3.10150226,63.45328306,1.987197858,,,,,,,,
Circle (Diameter),2.323311588,71.25854391,1.719922146,,,,,,,,
Circle (Diameter),3.378807305,81.21272061,2.074133813,,,,,,,,
Circle (Diameter),4.041001983,85.01676133,2.268295291,,,,,,,,
Circle (Diameter),2.100273675,64.06292472,1.635283308,,,,,,,,
Circle (Diameter),2.348681472,80.76270539,1.729287173,,,,,,,,
Circle (Diameter),1.738990244,70.25791068,1.488002402,,,,,,,,
Circle (Diameter),1.960400143,72.10513938,1.57989208,,,,,,,,
Circle (Diameter),2.64077431,76.6657004,1.833667985,,,,,,,,
Circle (Diameter),4.25996986,74.52993125,2.328940121,,,,,,,,
Circle (Diameter),4.103816188,65.98144336,2.285856744,,,,,,,,
Circle (Diameter),4.011019392,63.4207847,2.259864709,,,,,,,,
Circle (Diameter),1.364411366,70.3314408,1.318037369,,,,,,,,
Circle (Diameter),2.106107392,66.1047492,1.637552814,,,,,,,,
Circle (Diameter),3.593705148,79.90612565,2.139076321,,,,,,,,
Circle (Diameter),3.732086334,64.65457785,2.179871534,,,,,,,,
Circle (Diameter),2.55950928,66.35456345,1.805233622,,,,,,,,
Circle (Diameter),3.236627419,60.74120184,2.030025128,,,,,,,,
Circle (Diameter),4.23622799,65.2431139,2.322441172,,,,,,,,
Circle (Diameter),1.7649028,62.13779929,1.49904771,,,,,,,,
Circle (Diameter),2.827588912,74.79229821,1.897418778,,,,,,,,
Circle (Diameter),3.819999088,63.40290847,2.20539654,,,,,,,,
Circle (Diameter),3.740633407,61.67146679,2.182366233,,,,,,,,
Circle (Diameter),3.102044932,60.32140784,1.987371701,,,,,,,,
Circle (Diameter),2.449618338,80.49480364,1.766055191,,,,,,,,
Circle (Diameter),2.282611239,60.69642681,1.704790572,,,,,,,,
Circle (Diameter),3.818371074,66.46284282,2.20492654,,,,,,,,
Circle (Diameter),3.135690554,69.55517229,1.99812042,,,,,,,,
Circle (Diameter),4.32753244,63.08291438,2.347335816,,,,,,,,
Circle (Diameter),2.785667552,86.49478998,1.883300849,,,,,,,,
Circle (Diameter),3.193213714,71.17159075,2.016364544,,,,,,,,
Circle (Diameter),4.174499128,72.00575598,2.305458169,,,,,,,,
Circle (Diameter),1.964605845,64.8295682,1.581585866,,,,,,,,
Circle (Diameter),3.232286049,68.57226359,2.028663209,,,,,,,,
Circle (Diameter),1.703987944,59.51517546,1.472951063,,,,,,,,
Circle (Diameter),2.101494686,68.3282161,1.635758582,,,,,,,,
Circle (Diameter),2.444734296,69.97836195,1.764293735,,,,,,,,
Circle (Diameter),1.987533709,60.92952015,1.590788017,,,,,,,,
Circle (Diameter),2.891895463,79.88850445,1.91887354,,,,,,,,
Circle (Diameter),3.55788884,67.96060798,2.128390182,,,,,,,,
Circle (Diameter),2.412988023,70.42613028,1.752801122,,,,,,,,
Circle (Diameter),4.349239292,75.62375314,2.353215557,,,,,,,,
Circle (Diameter),2.318970217,71.60579808,1.71831446,,,,,,,,
Circle (Diameter),2.544043147,84.73605767,1.799771191,,,,,,,,
Circle (Diameter),3.91428823,72.0325243,2.232448558,,,,,,,,
Circle (Diameter),2.219525698,79.65436412,1.681067485,,,,,,,,
Circle (Diameter),3.142338277,74.54006519,2.000237325,,,,,,,,
