Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),3.59151158,80.58217996,2.138423384,,,,
Circle (Diameter),4.616213497,77.31057296,2.424364983,,,,
Circle (Diameter),4.655588272,85.00242254,2.434682544,,,,
Circle (Diameter),4.40869779,80.51024113,2.369246371,,,,
Circle (Diameter),2.697172094,83.16668057,1.85314494,,,,
Circle (Diameter),4.047301206,80.90384508,2.270062542,,,,
Circle (Diameter),4.174683924,80.79974101,2.305509197,,,,
Circle (Diameter),4.472229522,74.41335113,2.386256374,,,,
Circle (Diameter),2.237870663,72.14615423,1.688000422,,,,
Circle (Diameter),4.449562422,75.08202828,2.380201427,,,,
Circle (Diameter),4.135521986,69.42918572,2.294669939,,,,
Circle (Diameter),2.172742657,76.07602612,1.663256406,,,,
Circle (Diameter),4.363150753,79.85568287,2.356976045,,,,
Circle (Diameter),2.371212807,80.40635657,1.737562061,,,,
Circle (Diameter),3.139978686,92.42599109,1.999486192,,,,
Circle (Diameter),4.310048016,79.7961094,2.342589075,,,,
Circle (Diameter),4.665378757,76.23911625,2.437241212,,,,
Circle (Diameter),4.088591511,82.02749463,2.281612674,,,,
Circle (Diameter),3.725172978,85.27306786,2.17785159,,,,
Circle (Diameter),4.34633666,81.90498054,2.352430171,,,,
Circle (Diameter),3.308545291,94.59068469,2.052454798,,,,
Circle (Diameter),4.303769336,74.77757425,2.340882165,,,,
Circle (Diameter),2.534671333,90.12128735,1.796453109,,,,
Circle (Diameter),1.954372283,83.98763871,1.577461275,,,,
Circle (Diameter),1.745792393,80.67167727,1.49090976,,,,
Circle (Diameter),2.437085741,79.55236821,1.761531703,,,,
Circle (Diameter),2.745698844,80.29350182,1.869741251,,,,
Circle (Diameter),4.474524978,74.67813719,2.386868691,,,,
Circle (Diameter),4.48495219,84.28929253,2.389648193,,,,
Circle (Diameter),4.5559615,88.23643334,2.408491301,,,,
Circle (Diameter),2.277824342,79.70888637,1.703002063,,,,
Circle (Diameter),3.323465106,83.13645435,2.057077344,,,,
Circle (Diameter),3.683933806,80.64962521,2.165763192,,,,
Circle (Diameter),4.035852192,78.8130849,2.26684949,,,,
Circle (Diameter),5.116215571,76.91564884,2.552286815,,,,
Circle (Diameter),3.687061969,79.79719489,2.166682511,,,,
Circle (Diameter),2.513583593,74.56820211,1.788964513,,,,
Circle (Diameter),4.303622983,78.57245352,2.340842363,,,,
Circle (Diameter),2.861435367,79.03985051,1.90874112,,,,
Circle (Diameter),3.567878943,72.15425398,2.131376213,,,,
Circle (Diameter),4.581508168,90.37576578,2.415234435,,,,
Circle (Diameter),3.536910124,99.4649645,2.122105991,,,,
Circle (Diameter),3.779238519,97.21338102,2.193598854,,,,
Circle (Diameter),4.520613253,88.81484252,2.399129751,,,,
Circle (Diameter),3.30886701,98.47623096,2.052554585,,,,
Circle (Diameter),2.720459468,90.69426199,1.861127769,,,,
Circle (Diameter),2.697936691,103.228196,1.853407587,,,,
Circle (Diameter),3.326071909,102.7539519,2.057883933,,,,
Circle (Diameter),5.190457317,84.85537217,2.57073832,,,,
Circle (Diameter),3.874856048,84.94086303,2.221175353,,,,
Circle (Diameter),3.031086097,83.99332146,1.964509782,,,,
Circle (Diameter),2.823688861,90.96352256,1.896109786,,,,
Circle (Diameter),4.338241325,85.29084628,2.350238373,,,,
Circle (Diameter),3.078321365,86.77600527,1.979757685,,,,
Circle (Diameter),2.483031863,76.86562897,1.778059155,,,,
Circle (Diameter),2.657896199,85.10484212,1.839602823,,,,
Circle (Diameter),2.539234533,75.97755899,1.79806947,,,,
Circle (Diameter),3.97506155,78.2953315,2.249712328,,,,
Circle (Diameter),4.468894284,87.77441239,2.385366413,,,,
Circle (Diameter),2.809612126,83.79069395,1.89137761,,,,
Circle (Diameter),4.270985811,92.44131158,2.331949405,,,,
Circle (Diameter),4.35575904,86.95490414,2.354978696,,,,
Circle (Diameter),4.621340115,89.32138159,2.425710821,,,,
Circle (Diameter),2.343411502,88.17342819,1.727345997,,,,
Circle (Diameter),2.455086936,90.51227331,1.768025388,,,,
Circle (Diameter),5.349263747,81.02066769,2.609768982,,,,
Circle (Diameter),2.570620439,82.02157455,1.809147755,,,,
Circle (Diameter),4.668262567,88.63691424,2.437994361,,,,
Circle (Diameter),2.185647792,90.56931865,1.668188599,,,,
Circle (Diameter),1.987426503,97.36443791,1.590745113,,,,
Circle (Diameter),4.284854002,93.08847347,2.335732339,,,,
Circle (Diameter),4.180998976,87.50455526,2.307252312,,,,
Circle (Diameter),3.959212188,91.03261055,2.245222823,,,,
Circle (Diameter),2.824210222,91.31272394,1.896284825,,,,
Circle (Diameter),3.894459205,96.95048847,2.226786803,,,,
Circle (Diameter),2.707946814,101.4204277,1.856842742,,,,
Circle (Diameter),4.14471228,81.00165914,2.297218226,,,,
Circle (Diameter),4.255136449,73.73492093,2.327618524,,,,
Circle (Diameter),3.818549106,88.57273424,2.204977942,,,,
Circle (Diameter),4.473795073,70.52247268,2.386674004,,,,
Circle (Diameter),4.59641908,90.827785,2.419161536,,,,
Circle (Diameter),3.271016232,86.17465942,2.040781032,,,,
Circle (Diameter),3.804680915,86.06663309,2.200970285,,,,
Circle (Diameter),4.597357529,75.60522639,2.419408483,,,,
Circle (Diameter),4.875138442,86.31547411,2.491429118,,,,
Circle (Diameter),4.138351681,98.08526857,2.295454859,,,,
Circle (Diameter),2.409520022,88.87400914,1.751541086,,,,
Circle (Diameter),2.901684403,96.12574177,1.922118448,,,,
Circle (Diameter),3.088540032,97.96128069,1.983040924,,,,
Circle (Diameter),3.353495475,84.2449439,2.066350177,,,,
