Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.881318061,1.88513761,0.207388588,0.020738859,2.365308353,1.320695075
Circle (Diameter),3.931999483,76.95368433,2.237493516,,,,,,,,
Circle (Diameter),2.008376987,82.36021686,1.599107564,,,,,,,,
Circle (Diameter),2.271086446,80.27098689,1.700481424,,,,,,,,
Circle (Diameter),3.525413629,88.1936226,2.1186543,,,,,,,,
Circle (Diameter),2.564928204,82.19143433,1.807143608,,,,,,,,
Circle (Diameter),2.108844941,88.99322847,1.638616725,,,,,,,,
Circle (Diameter),3.339110883,81.96068117,2.061913679,,,,,,,,
Circle (Diameter),2.56541925,87.72617585,1.807316585,,,,,,,,
Circle (Diameter),2.283559008,81.78612518,1.70514446,,,,,,,,
Circle (Diameter),4.224171686,84.59879441,2.319133984,,,,,,,,
Circle (Diameter),3.328209668,87.31499475,2.058545157,,,,,,,,
Circle (Diameter),2.570820753,97.24367504,1.809218241,,,,,,,,
Circle (Diameter),1.488948826,94.57405178,1.376876366,,,,,,,,
Circle (Diameter),2.873697752,91.91127418,1.912826604,,,,,,,,
Circle (Diameter),2.607059927,91.24680081,1.821925299,,,,,,,,
Circle (Diameter),3.462952613,85.98347967,2.099801945,,,,,,,,
Circle (Diameter),2.019179993,74.54168752,1.603402574,,,,,,,,
Circle (Diameter),2.981236764,79.20795742,1.948288618,,,,,,,,
Circle (Diameter),1.66061841,100.8874432,1.454085633,,,,,,,,
Circle (Diameter),2.376366648,69.3270922,1.739449335,,,,,,,,
Circle (Diameter),2.218446345,78.67271533,1.680658685,,,,,,,,
Circle (Diameter),1.674760526,97.28813106,1.46026413,,,,,,,,
Circle (Diameter),2.852189949,81.49262327,1.905655014,,,,,,,,
Circle (Diameter),3.081606509,66.3589519,1.980813789,,,,,,,,
Circle (Diameter),2.869769386,66.19543565,1.911518733,,,,,,,,
Circle (Diameter),2.697706966,80.93276926,1.853328678,,,,,,,,
Circle (Diameter),1.369919344,77.39065436,1.320695075,,,,,,,,
Circle (Diameter),3.196314788,90.22891948,2.017343398,,,,,,,,
Circle (Diameter),2.358001538,80.94488452,1.732714866,,,,,,,,
Circle (Diameter),2.409266711,88.27784784,1.751449015,,,,,,,,
Circle (Diameter),3.394893677,96.39010807,2.079065386,,,,,,,,
Circle (Diameter),2.791202071,95.04301768,1.885170776,,,,,,,,
Circle (Diameter),3.736661497,88.69883402,2.181207276,,,,,,,,
Circle (Diameter),2.791103862,92.34845369,1.88513761,,,,,,,,
Circle (Diameter),2.971612268,87.33081171,1.945141191,,,,,,,,
Circle (Diameter),3.118533147,95.9656578,1.992646412,,,,,,,,
Circle (Diameter),2.250560735,96.18007605,1.692779645,,,,,,,,
Circle (Diameter),2.132280495,96.25433009,1.647696528,,,,,,,,
Circle (Diameter),2.476558193,88.22038981,1.775739797,,,,,,,,
Circle (Diameter),4.271533703,97.8188031,2.332098975,,,,,,,,
Circle (Diameter),4.394054229,89.25410908,2.365308353,,,,,,,,
Circle (Diameter),3.271696484,91.53117156,2.040993224,,,,,,,,
Circle (Diameter),3.763272741,90.63199186,2.188960409,,,,,,,,
Circle (Diameter),2.966391271,84.09166825,1.943431674,,,,,,,,
Circle (Diameter),2.449040879,86.12865898,1.765847019,,,,,,,,
Circle (Diameter),2.521382775,88.90580098,1.791737776,,,,,,,,
Circle (Diameter),3.516239485,97.96068064,2.115895829,,,,,,,,
Circle (Diameter),3.070483913,96.4606034,1.977235833,,,,,,,,
Circle (Diameter),2.112981022,93.08149252,1.640222849,,,,,,,,
Circle (Diameter),3.702759554,88.23921894,2.171289914,,,,,,,,
Circle (Diameter),3.771490581,99.60775013,2.191349116,,,,,,,,
Circle (Diameter),2.895917066,96.20310921,1.920207313,,,,,,,,
Circle (Diameter),2.424511872,98.14671117,1.756981614,,,,,,,,
Circle (Diameter),3.646355288,87.64292987,2.154688782,,,,,,,,
Circle (Diameter),3.267214026,89.33306954,2.039594592,,,,,,,,
Circle (Diameter),3.427835447,95.27970695,2.089127963,,,,,,,,
Circle (Diameter),2.71363043,90.06024796,1.858790352,,,,,,,,
Circle (Diameter),3.496940012,88.16398351,2.110081114,,,,,,,,
Circle (Diameter),3.213050988,77.33256181,2.022618001,,,,,,,,
Circle (Diameter),2.421150028,85.28452795,1.75576307,,,,,,,,
Circle (Diameter),2.679513942,93.80430496,1.847068789,,,,,,,,
Circle (Diameter),1.668719603,105.1510069,1.457628137,,,,,,,,
