Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),2.563462663,77.78480957,1.806627254,,,,
Circle (Diameter),2.49529405,71.93746339,1.782444126,,,,
Circle (Diameter),2.30817183,80.99851206,1.714309088,,,,
Circle (Diameter),2.455187563,63.99010989,1.768061621,,,,
Circle (Diameter),3.441459489,73.49772571,2.093275499,,,,
Circle (Diameter),3.58959274,74.6019317,2.137852059,,,,
Circle (Diameter),3.984573352,76.19079264,2.252402353,,,,
Circle (Diameter),3.07665187,80.81347302,1.979220762,,,,
Circle (Diameter),2.584323003,74.82618716,1.813963132,,,,
Circle (Diameter),2.079204761,76.39621622,1.627060455,,,,
Circle (Diameter),2.263098595,93.53097257,1.697488328,,,,
Circle (Diameter),2.558495915,77.46924058,1.804876221,,,,
Circle (Diameter),2.405147579,81.4958419,1.749951145,,,,
Circle (Diameter),2.427373775,91.56812613,1.758018282,,,,
Circle (Diameter),2.175932172,80.46173311,1.664476761,,,,
Circle (Diameter),3.204173117,85.86422141,2.019821755,,,,
Circle (Diameter),4.196901816,78.45107719,2.311636078,,,,
Circle (Diameter),2.923551872,76.09263612,1.92934752,,,,
Circle (Diameter),2.469094456,83.81837237,1.773061956,,,,
Circle (Diameter),2.354859259,81.66580583,1.73155997,,,,
Circle (Diameter),2.628527058,82.15678564,1.829410997,,,,
Circle (Diameter),2.132224793,86.57994737,1.647675006,,,,
Circle (Diameter),3.224660952,79.32966189,2.026268946,,,,
Circle (Diameter),2.442894862,81.9210029,1.763629877,,,,
Circle (Diameter),3.310958193,75.68256344,2.053203084,,,,
Circle (Diameter),3.105459007,76.71830935,1.988465039,,,,
Circle (Diameter),2.601085777,83.72227984,1.819836605,,,,
Circle (Diameter),2.831294533,79.51042745,1.898661677,,,,
Circle (Diameter),2.676704511,81.16391718,1.846100223,,,,
Circle (Diameter),2.411480183,84.43707991,1.752253386,,,,
Circle (Diameter),2.90666493,78.02204828,1.923767328,,,,
Circle (Diameter),2.781006212,73.63761486,1.881724497,,,,
Circle (Diameter),2.356225114,74.09431445,1.732062064,,,,
Circle (Diameter),2.894868904,78.54686163,1.919859777,,,,
Circle (Diameter),3.53446184,77.58358808,2.121371392,,,,
Circle (Diameter),2.683037114,82.51250157,1.848282704,,,,
Circle (Diameter),3.331942702,83.72656672,2.059699301,,,,
Circle (Diameter),3.559295579,78.15158128,2.128810908,,,,
Circle (Diameter),3.536821045,89.80348385,2.122079268,,,,
Circle (Diameter),3.825016581,88.82569645,2.206844437,,,,
Circle (Diameter),3.515712368,79.23471021,2.115737227,,,,
Circle (Diameter),4.200130202,73.46512877,2.312524998,,,,
Circle (Diameter),4.007172054,73.05635627,2.258780627,,,,
Circle (Diameter),2.98066947,87.49300726,1.948103242,,,,
Circle (Diameter),2.862088369,84.06209202,1.908958903,,,,
Circle (Diameter),2.843463065,85.16691795,1.902737401,,,,
Circle (Diameter),4.0978152,77.16066276,2.284184835,,,,
Circle (Diameter),2.83725463,89.00114697,1.900659042,,,,
Circle (Diameter),2.872891045,96.89036376,1.9125581,,,,
Circle (Diameter),4.627146337,89.11486783,2.427234166,,,,
Circle (Diameter),2.13433566,88.06416267,1.64849039,,,,
Circle (Diameter),2.588793076,86.3234834,1.815531249,,,,
Circle (Diameter),3.081866955,80.61245295,1.980897493,,,,
Circle (Diameter),3.399738809,74.60920225,2.08054846,,,,
Circle (Diameter),2.505724221,71.34012293,1.786165492,,,,
Circle (Diameter),3.379499312,70.99047302,2.074346202,,,,
Circle (Diameter),3.780315852,74.24115229,2.193911492,,,,
Circle (Diameter),1.153527156,85.43738529,1.211906098,,,,
Circle (Diameter),3.179960222,80.09300269,2.012175714,,,,
Circle (Diameter),3.394399555,87.3025238,2.078914078,,,,
Circle (Diameter),2.826079448,73.60509021,1.896912257,,,,
Circle (Diameter),2.173697136,78.40753938,1.663621697,,,,
Circle (Diameter),2.104535174,85.75241501,1.636941479,,,,
Circle (Diameter),2.483994699,85.89938361,1.778403857,,,,
Circle (Diameter),2.253413437,85.51294094,1.693852148,,,,
Circle (Diameter),2.270921222,84.9318665,1.700419567,,,,
Circle (Diameter),2.12204296,82.24232334,1.643736296,,,,
Circle (Diameter),2.039470779,86.39349862,1.61143875,,,,
Circle (Diameter),3.596173681,79.05778391,2.139810865,,,,
Circle (Diameter),1.916419605,70.0441211,1.562069533,,,,
Circle (Diameter),4.213043746,76.60378721,2.316077266,,,,
Circle (Diameter),3.515712368,84.76783656,2.115737227,,,,
Circle (Diameter),4.95743506,98.68829545,2.512369869,,,,
