Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.962542932,1.938444002,0.231269455,0.018636224,2.609383665,1.413399871
Circle (Diameter),4.127632097,76.52619217,2.29247997,,,,,,,,
Circle (Diameter),2.42321241,76.85968499,1.756510707,,,,,,,,
Circle (Diameter),3.636193543,70.63754065,2.15168432,,,,,,,,
Circle (Diameter),3.055973922,73.97792112,1.972558452,,,,,,,,
Circle (Diameter),2.782265039,75.77241268,1.882150332,,,,,,,,
Circle (Diameter),4.393877086,67.93001591,2.365260675,,,,,,,,
Circle (Diameter),2.768122922,79.71647011,1.877360799,,,,,,,,
Circle (Diameter),5.347684289,66.24656725,2.609383665,,,,,,,,
Circle (Diameter),3.547805313,74.961762,2.125371973,,,,,,,,
Circle (Diameter),3.183252972,82.98447611,2.013217218,,,,,,,,
Circle (Diameter),3.238937557,75.56878215,2.030749463,,,,,,,,
Circle (Diameter),4.637926808,73.60989064,2.430060044,,,,,,,,
Circle (Diameter),3.759544227,78.50948144,2.187875769,,,,,,,,
Circle (Diameter),3.422785074,84.67429305,2.087588395,,,,,,,,
Circle (Diameter),3.933276202,88.75126002,2.237856743,,,,,,,,
Circle (Diameter),3.053322275,72.81803448,1.971702479,,,,,,,,
Circle (Diameter),2.281300197,88.7721326,1.70430092,,,,,,,,
Circle (Diameter),3.505870009,93.97606349,2.112773612,,,,,,,,
Circle (Diameter),2.881259856,80.96002657,1.915341742,,,,,,,,
Circle (Diameter),3.536511262,82.2526815,2.121986331,,,,,,,,
Circle (Diameter),2.559821329,81.72860346,1.805343663,,,,,,,,
Circle (Diameter),2.669815569,91.95385327,1.84372307,,,,,,,,
Circle (Diameter),1.695188028,80.42602649,1.469142755,,,,,,,,
Circle (Diameter),2.923686206,84.12896772,1.929391846,,,,,,,,
Circle (Diameter),4.087071721,65.15612964,2.28118858,,,,,,,,
Circle (Diameter),3.855396351,85.29991829,2.215590913,,,,,,,,
Circle (Diameter),3.142103341,99.38077502,2.00016255,,,,,,,,
Circle (Diameter),2.517689606,96.39017857,1.79042508,,,,,,,,
Circle (Diameter),3.432016733,95.9876292,2.090401737,,,,,,,,
Circle (Diameter),1.930595345,84.76081262,1.567836196,,,,,,,,
Circle (Diameter),2.872617451,83.85697515,1.912467029,,,,,,,,
Circle (Diameter),2.925552179,93.25755827,1.930007442,,,,,,,,
Circle (Diameter),3.957141024,88.88855344,2.24463548,,,,,,,,
Circle (Diameter),2.646245375,80.30227717,1.835566467,,,,,,,,
Circle (Diameter),3.696199329,85.2218674,2.16936561,,,,,,,,
Circle (Diameter),1.862536409,105.8094233,1.539952924,,,,,,,,
Circle (Diameter),3.120104493,100.2349165,1.99314837,,,,,,,,
Circle (Diameter),3.294425723,93.47094833,2.048070582,,,,,,,,
Circle (Diameter),2.671288707,93.65341578,1.84423166,,,,,,,,
Circle (Diameter),2.765274857,82.81458435,1.876394761,,,,,,,,
Circle (Diameter),3.861681736,89.2977805,2.217396197,,,,,,,,
Circle (Diameter),2.724027017,78.63081875,1.86234769,,,,,,,,
Circle (Diameter),3.713975184,65.15097998,2.174575837,,,,,,,,
Circle (Diameter),3.116470755,58.23006612,1.991987401,,,,,,,,
Circle (Diameter),2.371357982,59.03792793,1.73761525,,,,,,,,
Circle (Diameter),3.137291093,54.16489438,1.998630302,,,,,,,,
Circle (Diameter),3.596909885,76.81819035,2.140029884,,,,,,,,
Circle (Diameter),2.641825964,69.97809037,1.834033066,,,,,,,,
Circle (Diameter),3.597008094,63.20572664,2.140059099,,,,,,,,
Circle (Diameter),3.190029403,91.33371041,2.015358922,,,,,,,,
Circle (Diameter),2.433327952,105.3516087,1.760173109,,,,,,,,
Circle (Diameter),2.720393278,100.9824561,1.861105128,,,,,,,,
Circle (Diameter),2.488325072,96.62049687,1.779953337,,,,,,,,
