Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.919142819,1.912303563,0.218252911,0.018187743,2.659647684,1.376649304
Circle (Diameter),3.297998221,102.8626272,2.049180752,,,,,,,,
Circle (Diameter),2.825709097,103.2274229,1.89678796,,,,,,,,
Circle (Diameter),3.29541369,109.5889208,2.048377657,,,,,,,,
Circle (Diameter),3.03355984,104.6221671,1.96531126,,,,,,,,
Circle (Diameter),3.162378331,106.6228283,2.006605379,,,,,,,,
Circle (Diameter),2.99601612,107.3065212,1.953111927,,,,,,,,
Circle (Diameter),2.705596396,112.6654054,1.856036725,,,,,,,,
Circle (Diameter),3.121161855,102.9017912,1.993486067,,,,,,,,
Circle (Diameter),2.302273454,108.8940016,1.712117287,,,,,,,,
Circle (Diameter),2.856179363,106.0457856,1.906987287,,,,,,,,
Circle (Diameter),2.981733182,96.24610274,1.94845082,,,,,,,,
Circle (Diameter),3.657792212,105.1289064,2.158065265,,,,,,,,
Circle (Diameter),2.469179778,107.4907551,1.773092591,,,,,,,,
Circle (Diameter),2.89059444,105.1744277,1.918441854,,,,,,,,
Circle (Diameter),2.203653173,112.5623023,1.675045779,,,,,,,,
Circle (Diameter),3.36655632,101.0586034,2.070370169,,,,,,,,
Circle (Diameter),3.21951008,105.0031106,2.024649982,,,,,,,,
Circle (Diameter),2.899572286,108.8345377,1.921418772,,,,,,,,
Circle (Diameter),2.258744503,110.1778827,1.695854599,,,,,,,,
Circle (Diameter),3.543528714,114.7607943,2.124090602,,,,,,,,
Circle (Diameter),2.024776388,104.8526637,1.605623046,,,,,,,,
Circle (Diameter),2.228274236,110.3027046,1.684377296,,,,,,,,
Circle (Diameter),2.157403662,98.92254733,1.657374929,,,,,,,,
Circle (Diameter),2.516517513,106.3034815,1.790008271,,,,,,,,
Circle (Diameter),2.737154886,103.1118005,1.866829891,,,,,,,,
Circle (Diameter),3.595763456,102.135908,2.139688815,,,,,,,,
Circle (Diameter),2.547803947,92.61541521,1.801100979,,,,,,,,
Circle (Diameter),3.658744407,85.42938339,2.158346141,,,,,,,,
Circle (Diameter),3.262086836,89.05699661,2.037993611,,,,,,,,
Circle (Diameter),2.230858768,101.8128119,1.685353851,,,,,,,,
Circle (Diameter),2.938884371,99.48506635,1.934400113,,,,,,,,
Circle (Diameter),2.702195697,97.24977097,1.85486992,,,,,,,,
Circle (Diameter),3.206179339,90.88550714,2.020453989,,,,,,,,
Circle (Diameter),2.131422319,100.3960871,1.647364921,,,,,,,,
