Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,,
Circle (Diameter),4.334150679,56.80534242,2.34913006,,,,
Circle (Diameter),4.50220317,63.75743306,2.394239569,,,,
Circle (Diameter),4.325915998,58.30623193,2.346897381,,,,
Circle (Diameter),4.259605151,63.45091602,2.328840424,,,,
Circle (Diameter),4.052004523,64.91707683,2.271381164,,,,
Circle (Diameter),4.496352213,66.86510124,2.392683315,,,,
Circle (Diameter),4.223632599,58.44014301,2.318985996,,,,
Circle (Diameter),3.577426888,57.4053247,2.134226179,,,,
Circle (Diameter),5.057935747,44.11963888,2.537708377,,,,
Circle (Diameter),3.755447677,46.0753511,2.186683445,,,,
Circle (Diameter),3.673642628,53.3597752,2.162736014,,,,
Circle (Diameter),5.707175288,56.29104965,2.695663418,,,,
Circle (Diameter),4.377599453,52.66377401,2.360875417,,,,
Circle (Diameter),4.6532398,51.68551417,2.434068389,,,,
Circle (Diameter),4.185080161,46.25850505,2.308378123,,,,
Circle (Diameter),4.138186961,51.48337958,2.295409175,,,,
Circle (Diameter),3.973233234,48.57014781,2.249194895,,,,
Circle (Diameter),2.719805588,45.56097157,1.860904089,,,,
Circle (Diameter),1.771128572,48.31605659,1.501689361,,,,
Circle (Diameter),3.903389951,47.71165219,2.229338567,,,,
Circle (Diameter),5.080464434,41.50859389,2.543353735,,,,
Circle (Diameter),3.350712215,59.66666667,2.065492507,,,,
Circle (Diameter),3.789632565,58.70208086,2.196613312,,,,
Circle (Diameter),4.372101275,53.33610911,2.359392345,,,,
Circle (Diameter),4.873030986,47.9714689,2.490890554,,,,
Circle (Diameter),3.890259855,54.22028792,2.22558592,,,,
Circle (Diameter),4.087873316,52.73646916,2.281412273,,,,
Circle (Diameter),3.976543343,48.85498952,2.250131604,,,,
Circle (Diameter),2.518330334,49.12146363,1.790652889,,,,
Circle (Diameter),2.652610391,54.59087052,1.837772686,,,,
Circle (Diameter),3.249312567,65.97270523,2.033999325,,,,
Circle (Diameter),2.741321292,70.88640657,1.868250163,,,,
Circle (Diameter),5.30025562,49.70112594,2.597786568,,,,
Circle (Diameter),3.396612382,40.2703124,2.079591595,,,,
Circle (Diameter),5.515191981,46.19923074,2.649935948,,,,
Circle (Diameter),3.448250071,47.1585326,2.095339674,,,,
Circle (Diameter),4.406085053,47.87718804,2.368544221,,,,
Circle (Diameter),2.84415532,50.72936288,1.902969003,,,,
Circle (Diameter),2.659120271,50.42247324,1.840026381,,,,
Circle (Diameter),4.51112582,47.05756887,2.396610896,,,,
Circle (Diameter),3.043644509,54.58284002,1.968575259,,,,
Circle (Diameter),4.591782124,49.93313861,2.41794098,,,,
Circle (Diameter),4.111595758,48.34417827,2.288022358,,,,
Circle (Diameter),2.401373177,51.16438677,1.748577505,,,,
Circle (Diameter),2.966960335,47.44632082,1.943618076,,,,
Circle (Diameter),3.232872362,48.76187491,2.028847194,,,,
Circle (Diameter),3.36064254,41.25658886,2.068550937,,,,
Circle (Diameter),5.692503444,46.31079687,2.692196221,,,,
Circle (Diameter),3.871723249,41.59585432,2.220277268,,,,
Circle (Diameter),3.019039371,50.69066358,1.960602029,,,,
Circle (Diameter),3.155746841,39.27769456,2.004500354,,,,
Circle (Diameter),4.431683223,47.73822003,2.375414559,,,,
Circle (Diameter),3.109074315,47.0474141,1.989622166,,,,
Circle (Diameter),3.63328512,54.25287428,2.150823631,,,,
Circle (Diameter),2.987593343,53.37478333,1.950364578,,,,
Circle (Diameter),3.966944029,47.3994495,2.247414072,,,,
Circle (Diameter),2.717047165,63.72597696,1.859960186,,,,
Circle (Diameter),2.911571191,47.25404005,1.92539024,,,,
Circle (Diameter),3.138534278,56.96234745,1.999026252,,,,
Circle (Diameter),2.673684747,47.85749758,1.845058576,,,,
Circle (Diameter),3.735236453,52.26550809,2.180791315,,,,
Circle (Diameter),3.94311125,53.79234067,2.240652845,,,,
Circle (Diameter),2.895793009,59.94261849,1.920166183,,,,
Circle (Diameter),3.615741547,48.1357452,2.145624646,,,,
Circle (Diameter),4.476700695,51.70973589,2.387448922,,,,
Circle (Diameter),2.552865797,54.67647188,1.80288926,,,,
Circle (Diameter),4.204499462,51.08994511,2.313727508,,,,
