Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,2.088086427,2.135935808,0.246390785,0.01846777,2.706138968,1.29492737
Circle (Diameter),4.291052112,96.41714765,2.337421066,,,,,,,,
Circle (Diameter),4.340844148,92.61014794,2.350943306,,,,,,,,
Circle (Diameter),3.154183066,92.48010856,2.004003645,,,,,,,,
Circle (Diameter),4.074206323,100.1067091,2.277595356,,,,,,,,
Circle (Diameter),3.747857339,102.8401202,2.184472516,,,,,,,,
Circle (Diameter),3.721144452,101.0733301,2.176673671,,,,,,,,
Circle (Diameter),3.352663745,96.0563262,2.066093914,,,,,,,,
Circle (Diameter),2.641531336,89.74905202,1.833930794,,,,,,,,
Circle (Diameter),2.517296769,97.357867,1.790285394,,,,,,,,
Circle (Diameter),4.16063037,97.93469796,2.301625321,,,,,,,,
Circle (Diameter),4.505540882,79.99038871,2.39512689,,,,,,,,
Circle (Diameter),4.013218445,87.88716566,2.260484113,,,,,,,,
Circle (Diameter),4.019209203,93.86371538,2.26217066,,,,,,,,
Circle (Diameter),3.02179714,100.1313899,1.961497289,,,,,,,,
Circle (Diameter),3.6239174,92.16327673,2.148049101,,,,,,,,
Circle (Diameter),3.018556238,91.55027381,1.960445146,,,,,,,,
Circle (Diameter),3.296684533,93.50758611,2.048772587,,,,,,,,
Circle (Diameter),2.327360286,91.94693425,1.721420097,,,,,,,,
Circle (Diameter),3.97020284,90.97200477,2.248336998,,,,,,,,
Circle (Diameter),3.481808769,86.78511354,2.10551101,,,,,,,,
Circle (Diameter),3.62048008,88.91531582,2.147030137,,,,,,,,
Circle (Diameter),4.910948227,89.58338693,2.500562634,,,,,,,,
Circle (Diameter),3.725072818,94.771451,2.177822311,,,,,,,,
Circle (Diameter),4.005361714,98.099275,2.258270339,,,,,,,,
Circle (Diameter),2.324119384,98.59130519,1.720221121,,,,,,,,
Circle (Diameter),3.944570254,104.3328286,2.241067343,,,,,,,,
Circle (Diameter),2.978683326,96.98536973,1.947454082,,,,,,,,
Circle (Diameter),3.893992545,101.2179119,2.226653385,,,,,,,,
Circle (Diameter),4.153461102,87.916244,2.299641477,,,,,,,,
Circle (Diameter),1.316984616,98.84568951,1.29492737,,,,,,,,
Circle (Diameter),4.195985661,83.77436765,2.311383757,,,,,,,,
Circle (Diameter),2.540965173,90.5723393,1.798682112,,,,,,,,
Circle (Diameter),3.689717526,87.95009931,2.167462632,,,,,,,,
Circle (Diameter),1.976164388,89.17396739,1.586231586,,,,,,,,
Circle (Diameter),4.019209203,80.78282432,2.26217066,,,,,,,,
Circle (Diameter),4.136667339,86.63340233,2.294987677,,,,,,,,
Circle (Diameter),3.474639501,89.16557021,2.103342202,,,,,,,,
Circle (Diameter),3.158111432,96.37180265,2.005251197,,,,,,,,
Circle (Diameter),3.3188798,83.26551947,2.055657804,,,,,,,,
Circle (Diameter),4.516540306,81.06471498,2.398048732,,,,,,,,
Circle (Diameter),3.089659658,100.587176,1.983400327,,,,,,,,
Circle (Diameter),3.08032979,93.12063283,1.980403418,,,,,,,,
Circle (Diameter),3.970497468,94.73670922,2.248420421,,,,,,,,
