Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.958122566,1.929601745,0.252035463,0.022912315,2.546668399,1.441302214
Circle (Diameter),4.606892718,81.38923401,2.421916181,,,,,,,,
Circle (Diameter),1.882865702,75.93498896,1.548334288,,,,,,,,
Circle (Diameter),3.037117767,70.95853731,1.966463435,,,,,,,,
Circle (Diameter),2.545777421,67.78174024,1.800384538,,,,,,,,
Circle (Diameter),2.127013633,72.12027691,1.645660314,,,,,,,,
Circle (Diameter),2.406124019,67.72010654,1.75030633,,,,,,,,
Circle (Diameter),2.200768699,66.55966952,1.673949144,,,,,,,,
Circle (Diameter),2.975835261,65.37895812,1.946522831,,,,,,,,
Circle (Diameter),4.370306891,68.60132,2.358908128,,,,,,,,
Circle (Diameter),4.188914603,65.44083214,2.309435369,,,,,,,,
Circle (Diameter),4.462034231,75.10267417,2.383534861,,,,,,,,
Circle (Diameter),3.97020284,89.39184855,2.248336998,,,,,,,,
Circle (Diameter),2.408579247,83.49927641,1.751199116,,,,,,,,
Circle (Diameter),2.899330338,71.5915832,1.921338606,,,,,,,,
Circle (Diameter),2.929382336,76.49619348,1.931270419,,,,,,,,
Circle (Diameter),2.121808548,70.94620522,1.643645506,,,,,,,,
Circle (Diameter),4.080491708,72.84187692,2.279351532,,,,,,,,
Circle (Diameter),3.586303298,84.98313919,2.136872289,,,,,,,,
Circle (Diameter),2.972397941,81.3244707,1.945398314,,,,,,,,
Circle (Diameter),3.580803586,73.31333899,2.135233179,,,,,,,,
Circle (Diameter),4.625356037,66.24869646,2.426764557,,,,,,,,
Circle (Diameter),1.936684312,72.5454387,1.570306675,,,,,,,,
Circle (Diameter),2.051883638,76.23605033,1.616335172,,,,,,,,
Circle (Diameter),5.093715443,67.20076461,2.546668399,,,,,,,,
Circle (Diameter),3.57805373,63.84090766,2.134413152,,,,,,,,
Circle (Diameter),3.165968163,61.17386352,2.007743973,,,,,,,,
Circle (Diameter),2.656851962,63.96658337,1.839241415,,,,,,,,
Circle (Diameter),2.960809262,59.13067599,1.941602286,,,,,,,,
Circle (Diameter),4.031387137,70.39174826,2.265595181,,,,,,,,
Circle (Diameter),2.108844941,81.19133825,1.638616725,,,,,,,,
Circle (Diameter),2.738070924,60.41982004,1.867142249,,,,,,,,
Circle (Diameter),2.993807534,68.15863522,1.952391903,,,,,,,,
Circle (Diameter),2.739838689,76.46917991,1.867744888,,,,,,,,
Circle (Diameter),2.975049588,81.94946627,1.946265856,,,,,,,,
Circle (Diameter),3.652692679,66.81462496,2.156560401,,,,,,,,
Circle (Diameter),3.107042677,73.27061464,1.988971997,,,,,,,,
Circle (Diameter),3.541912765,64.10624901,2.123606224,,,,,,,,
Circle (Diameter),3.999076328,69.56151987,2.256497756,,,,,,,,
Circle (Diameter),3.822790916,68.63244789,2.206202295,,,,,,,,
Circle (Diameter),3.496245513,74.91125004,2.109871571,,,,,,,,
Circle (Diameter),2.447077232,73.88635213,1.765138946,,,,,,,,
Circle (Diameter),2.673842144,77.70302317,1.845112884,,,,,,,,
Circle (Diameter),2.665985413,82.51455902,1.84240008,,,,,,,,
Circle (Diameter),1.631548503,77.02219779,1.441302214,,,,,,,,
Circle (Diameter),3.159682778,72.35522005,2.00575,,,,,,,,
Circle (Diameter),3.253177883,101.666759,2.035208767,,,,,,,,
Circle (Diameter),2.479780877,89.05288723,1.776894784,,,,,,,,
Circle (Diameter),3.773686344,78.413417,2.191986926,,,,,,,,
