Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,2.076154061,2.183097071,0.288881395,0.024328202,2.51959261,1.339730647
Circle (Diameter),2.331583279,80.85648148,1.722981147,,,,,,,,
Circle (Diameter),3.890751643,88.95846256,2.225726589,,,,,,,,
Circle (Diameter),1.950924638,81.342793,1.576069287,,,,,,,,
Circle (Diameter),2.556285799,74.53560127,1.804096496,,,,,,,,
Circle (Diameter),3.933963666,82.297466,2.238052302,,,,,,,,
Circle (Diameter),2.268729427,82.05517036,1.699598783,,,,,,,,
Circle (Diameter),2.324217593,83.09576988,1.720257466,,,,,,,,
Circle (Diameter),2.687493215,86.70192469,1.84981692,,,,,,,,
Circle (Diameter),2.162368924,83.5690943,1.659281057,,,,,,,,
Circle (Diameter),2.064847245,82.54449464,1.621433059,,,,,,,,
Circle (Diameter),4.486684727,79.71763642,2.390109708,,,,,,,,
Circle (Diameter),2.58378436,78.34740189,1.813774082,,,,,,,,
Circle (Diameter),4.589607909,69.86162085,2.417368463,,,,,,,,
Circle (Diameter),2.533206651,72.84841629,1.795933986,,,,,,,,
Circle (Diameter),4.387591701,83.78096144,2.363568332,,,,,,,,
Circle (Diameter),3.96106939,76.97456397,2.24574936,,,,,,,,
Circle (Diameter),4.029422954,90.48868841,2.265043189,,,,,,,,
Circle (Diameter),3.770150815,74.89698673,2.19095986,,,,,,,,
Circle (Diameter),3.97020284,68.93738647,2.248336998,,,,,,,,
Circle (Diameter),4.676719419,79.22180188,2.440201652,,,,,,,,
Circle (Diameter),4.290757485,80.62541701,2.33734082,,,,,,,,
Circle (Diameter),2.118567646,88.28775186,1.642389754,,,,,,,,
Circle (Diameter),3.751000032,78.00087082,2.185388197,,,,,,,,
Circle (Diameter),4.716886959,71.023033,2.450658484,,,,,,,,
Circle (Diameter),4.852022741,69.27973425,2.485515485,,,,,,,,
Circle (Diameter),4.710994411,71.36964516,2.449127269,,,,,,,,
Circle (Diameter),2.569642243,79.29789561,1.808803505,,,,,,,,
Circle (Diameter),2.387758909,68.36849296,1.743613795,,,,,,,,
Circle (Diameter),2.433720788,66.3881439,1.760315184,,,,,,,,
Circle (Diameter),2.716072076,76.35490285,1.859626407,,,,,,,,
Circle (Diameter),4.379734969,76.42444376,2.361451197,,,,,,,,
Circle (Diameter),4.667684178,78.59657979,2.437843325,,,,,,,,
Circle (Diameter),4.07685797,83.30210172,2.278336408,,,,,,,,
Circle (Diameter),2.853957714,76.79380022,1.906245477,,,,,,,,
Circle (Diameter),4.15945186,88.40746568,2.301299327,,,,,,,,
Circle (Diameter),3.689717526,78.8713187,2.167462632,,,,,,,,
Circle (Diameter),2.822137951,78.19988036,1.895588996,,,,,,,,
Circle (Diameter),4.304015719,68.352447,2.34094917,,,,,,,,
Circle (Diameter),4.340844148,78.65580755,2.350943306,,,,,,,,
Circle (Diameter),3.463738287,95.66498568,2.100040133,,,,,,,,
Circle (Diameter),3.594945702,93.86588346,2.139445496,,,,,,,,
Circle (Diameter),4.1319533,72.54183963,2.29367965,,,,,,,,
Circle (Diameter),3.432311361,80.81673777,2.090491462,,,,,,,,
Circle (Diameter),1.810387354,84.6493893,1.518241341,,,,,,,,
Circle (Diameter),3.893992545,77.80613071,2.226653385,,,,,,,,
Circle (Diameter),2.038920031,86.68153498,1.611221155,,,,,,,,
Circle (Diameter),3.55163547,87.30922575,2.126518923,,,,,,,,
Circle (Diameter),2.437354526,78.03877899,1.761628839,,,,,,,,
Circle (Diameter),4.103669066,81.15940197,2.28581577,,,,,,,,
Circle (Diameter),3.432016733,80.14398163,2.090401737,,,,,,,,
Circle (Diameter),3.637863098,85.2417977,2.152178235,,,,,,,,
Circle (Diameter),3.933177993,83.43746959,2.237828804,,,,,,,,
Circle (Diameter),2.604997535,88.01507885,1.821204512,,,,,,,,
Circle (Diameter),4.064778245,80.74494656,2.27495855,,,,,,,,
Circle (Diameter),3.928758582,80.26027882,2.236571212,,,,,,,,
Circle (Diameter),2.456505309,90.4217469,1.768536034,,,,,,,,
Circle (Diameter),2.14341456,93.60910806,1.65199279,,,,,,,,
Circle (Diameter),4.656782963,81.47799579,2.434994912,,,,,,,,
Circle (Diameter),1.409694048,87.91324708,1.339730647,,,,,,,,
Circle (Diameter),4.731421912,91.90657588,2.454431397,,,,,,,,
Circle (Diameter),3.888296414,92.58150725,2.225024215,,,,,,,,
Circle (Diameter),4.149336318,85.34161777,2.298499311,,,,,,,,
Circle (Diameter),2.376072021,76.35454115,1.739341501,,,,,,,,
Circle (Diameter),3.639630863,85.93248305,2.152701081,,,,,,,,
Circle (Diameter),3.786355323,77.45202463,2.1956633,,,,,,,,
Circle (Diameter),2.798764175,73.51657359,1.887722761,,,,,,,,
Circle (Diameter),3.555662045,87.72515602,2.127724024,,,,,,,,
Circle (Diameter),3.943489953,96.21635673,2.240760441,,,,,,,,
Circle (Diameter),4.199422981,86.04340236,2.312330298,,,,,,,,
Circle (Diameter),4.105633249,88.59409554,2.286362747,,,,,,,,
Circle (Diameter),2.142628886,83.34616797,1.651689991,,,,,,,,
Circle (Diameter),2.2856214,73.52692459,1.705914286,,,,,,,,
Circle (Diameter),2.50570809,91.12833169,1.786159743,,,,,,,,
Circle (Diameter),3.852941123,89.06490771,2.214885325,,,,,,,,
Circle (Diameter),2.227874423,100.9173475,1.684226177,,,,,,,,
Circle (Diameter),4.036886849,87.00008372,2.267140043,,,,,,,,
Circle (Diameter),4.349977599,81.74019582,2.353415284,,,,,,,,
Circle (Diameter),4.186852211,86.32409152,2.308866779,,,,,,,,
Circle (Diameter),3.435748681,91.18123115,2.091537971,,,,,,,,
Circle (Diameter),4.663166558,88.1447114,2.436663306,,,,,,,,
Circle (Diameter),3.869440259,90.7612362,2.21962257,,,,,,,,
Circle (Diameter),4.2006997,95.87835046,2.312681771,,,,,,,,
Circle (Diameter),4.357539703,88.0293046,2.355460012,,,,,,,,
Circle (Diameter),4.22476094,84.30358476,2.319295733,,,,,,,,
Circle (Diameter),3.735286569,82.92450099,2.180805945,,,,,,,,
Circle (Diameter),3.87621669,77.52331862,2.221565298,,,,,,,,
Circle (Diameter),4.135194201,80.13094007,2.294578999,,,,,,,,
Circle (Diameter),2.152744428,106.4605934,1.655584288,,,,,,,,
Circle (Diameter),2.824691389,97.10167736,1.896446355,,,,,,,,
Circle (Diameter),4.626436338,96.11922046,2.427047939,,,,,,,,
Circle (Diameter),2.591542882,86.84297126,1.816495219,,,,,,,,
Circle (Diameter),2.256158656,82.79712595,1.694883601,,,,,,,,
Circle (Diameter),3.957298848,80.68413719,2.244680241,,,,,,,,
Circle (Diameter),2.879845828,73.30308367,1.914871691,,,,,,,,
Circle (Diameter),4.985980013,86.21654388,2.51959261,,,,,,,,
Circle (Diameter),2.574650909,85.09222368,1.810565478,,,,,,,,
Circle (Diameter),2.609416946,99.49508655,1.822748706,,,,,,,,
Circle (Diameter),1.581756467,93.02289643,1.419138783,,,,,,,,
Circle (Diameter),1.824431261,93.01119931,1.524118771,,,,,,,,
Circle (Diameter),3.198671808,97.14940183,2.018087074,,,,,,,,
Circle (Diameter),4.360878814,79.4748651,2.356362314,,,,,,,,
Circle (Diameter),4.816667449,85.24559061,2.47644331,,,,,,,,
Circle (Diameter),4.250491736,88.33979475,2.326347816,,,,,,,,
Circle (Diameter),3.965488801,95.49070864,2.247001815,,,,,,,,
Circle (Diameter),4.340549521,79.74380552,2.350863521,,,,,,,,
Circle (Diameter),2.824200343,88.50047813,1.896281508,,,,,,,,
Circle (Diameter),4.480792178,89.83413431,2.388539678,,,,,,,,
Circle (Diameter),2.714206102,97.2322102,1.858987505,,,,,,,,
Circle (Diameter),3.107042677,101.9861669,1.988971997,,,,,,,,
Circle (Diameter),2.939399669,83.66564558,1.934569693,,,,,,,,
Circle (Diameter),3.719474897,81.34889993,2.176185315,,,,,,,,
Circle (Diameter),4.448972415,79.57133094,2.380043616,,,,,,,,
Circle (Diameter),4.434437462,82.77600224,2.376152591,,,,,,,,
Circle (Diameter),4.08952695,81.36271887,2.281873667,,,,,,,,
Circle (Diameter),1.612594138,87.30786314,1.432905659,,,,,,,,
Circle (Diameter),2.281300197,89.88930619,1.70430092,,,,,,,,
Circle (Diameter),3.878082663,90.18115205,2.222099954,,,,,,,,
Circle (Diameter),2.753784387,83.00216433,1.872492238,,,,,,,,
Circle (Diameter),2.578284648,91.5340919,1.8118427,,,,,,,,
Circle (Diameter),4.244599187,94.65854499,2.324734724,,,,,,,,
Circle (Diameter),4.261982206,88.95005684,2.329490134,,,,,,,,
Circle (Diameter),4.040324169,88.91173266,2.268105047,,,,,,,,
Circle (Diameter),2.351617944,79.75106352,1.730367869,,,,,,,,
Circle (Diameter),4.158175141,89.39979919,2.300946115,,,,,,,,
Circle (Diameter),3.055482876,81.4119425,1.972399966,,,,,,,,
Circle (Diameter),2.676395582,88.53522727,1.845993687,,,,,,,,
Circle (Diameter),2.21216096,85.79898245,1.678276143,,,,,,,,
Circle (Diameter),2.302513372,90.15572132,1.712206494,,,,,,,,
Circle (Diameter),4.428053868,87.00766313,2.37444168,,,,,,,,
Circle (Diameter),4.206199412,76.01933532,2.3141952,,,,,,,,
Circle (Diameter),4.804587724,79.20875998,2.473336024,,,,,,,,
Circle (Diameter),2.91062439,83.38117493,1.92507716,,,,,,,,
Circle (Diameter),2.713911475,79.01313554,1.858886605,,,,,,,,
Circle (Diameter),3.417088943,79.73518555,2.085850611,,,,,,,,
Circle (Diameter),4.003201112,78.49330972,2.257661171,,,,,,,,
Circle (Diameter),2.456505309,83.0702636,1.768536034,,,,,,,,
Circle (Diameter),4.130381953,84.03197405,2.293243476,,,,,,,,
Circle (Diameter),3.210751533,86.61853138,2.021894117,,,,,,,,
Circle (Diameter),4.463605578,95.30452516,2.383954516,,,,,,,,
Circle (Diameter),4.507406856,73.17130707,2.395622811,,,,,,,,
Circle (Diameter),4.517718816,84.28549363,2.398361576,,,,,,,,
Circle (Diameter),2.310861149,87.40472832,1.715307494,,,,,,,,
