Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,2.135180928,2.208779651,0.265824199,0.025819129,2.711655136,1.400602224
Circle (Diameter),4.345165351,61.61368527,2.352113167,,,,,,,,
Circle (Diameter),3.687360507,65.6119868,2.166770226,,,,,,,,
Circle (Diameter),4.079313199,66.23799435,2.279022352,,,,,,,,
Circle (Diameter),2.32912805,69.02111927,1.722073732,,,,,,,,
Circle (Diameter),4.116239837,68.48672663,2.289314163,,,,,,,,
Circle (Diameter),3.799908185,73.8847944,2.199589363,,,,,,,,
Circle (Diameter),2.090872668,67.17675193,1.631619368,,,,,,,,
Circle (Diameter),2.656851962,57.62613299,1.839241415,,,,,,,,
Circle (Diameter),2.235240109,58.78127831,1.687008032,,,,,,,,
Circle (Diameter),2.54243831,63.76898916,1.799203434,,,,,,,,
Circle (Diameter),1.888856459,65.02378828,1.550795518,,,,,,,,
Circle (Diameter),1.975673342,79.82638138,1.586034497,,,,,,,,
Circle (Diameter),4.296453615,67.53671132,2.338891756,,,,,,,,
Circle (Diameter),3.526592138,63.465019,2.119008393,,,,,,,,
Circle (Diameter),3.427302694,68.42846351,2.088965611,,,,,,,,
Circle (Diameter),3.665656286,67.21235545,2.160383887,,,,,,,,
Circle (Diameter),3.137978557,60.40606061,1.998849266,,,,,,,,
Circle (Diameter),3.798140421,72.70604477,2.199077666,,,,,,,,
Circle (Diameter),4.761277492,71.55811531,2.46216303,,,,,,,,
Circle (Diameter),3.751294659,68.8624426,2.185474023,,,,,,,,
Circle (Diameter),3.753946306,67.32452457,2.1862463,,,,,,,,
Circle (Diameter),4.446320768,65.84226002,2.379334241,,,,,,,,
Circle (Diameter),4.566332342,56.29173044,2.411230995,,,,,,,,
Circle (Diameter),4.453686454,65.16120709,2.381304204,,,,,,,,
Circle (Diameter),3.790480107,68.032329,2.196858932,,,,,,,,
Circle (Diameter),2.974263915,63.65679555,1.946008847,,,,,,,,
Circle (Diameter),3.859422926,66.96358968,2.216747593,,,,,,,,
Circle (Diameter),3.055482876,68.04514324,1.972399966,,,,,,,,
Circle (Diameter),2.951774021,72.55978268,1.938637514,,,,,,,,
Circle (Diameter),5.775090482,61.67393939,2.711655136,,,,,,,,
Circle (Diameter),4.139318986,66.57216747,2.295723115,,,,,,,,
Circle (Diameter),2.974263915,64.01790785,1.946008847,,,,,,,,
Circle (Diameter),4.001531557,66.05177656,2.257190337,,,,,,,,
Circle (Diameter),2.665887204,77.69494029,1.842366144,,,,,,,,
Circle (Diameter),4.015280837,80.64115813,2.26106487,,,,,,,,
Circle (Diameter),4.455748846,70.19104394,2.381855502,,,,,,,,
Circle (Diameter),4.835523605,65.63208713,2.481285931,,,,,,,,
Circle (Diameter),4.0309943,67.34443885,2.265484793,,,,,,,,
Circle (Diameter),3.754830188,61.29713189,2.186503666,,,,,,,,
Circle (Diameter),3.372993038,70.09662869,2.072348455,,,,,,,,
Circle (Diameter),4.103767276,67.1712686,2.285843122,,,,,,,,
Circle (Diameter),4.645783539,51.78367297,2.432117456,,,,,,,,
Circle (Diameter),2.759676936,58.55309789,1.874494547,,,,,,,,
Circle (Diameter),3.831727948,60.42363011,2.208779651,,,,,,,,
Circle (Diameter),4.118989693,64.52941338,2.290078724,,,,,,,,
Circle (Diameter),4.210913451,66.58236317,2.315491638,,,,,,,,
Circle (Diameter),3.545350085,67.86239522,2.124636423,,,,,,,,
Circle (Diameter),2.379411132,69.17538883,1.740563227,,,,,,,,
Circle (Diameter),4.345165351,62.16914971,2.352113167,,,,,,,,
Circle (Diameter),4.415875934,67.50219421,2.371174364,,,,,,,,
Circle (Diameter),2.329520887,75.38195851,1.72221895,,,,,,,,
Circle (Diameter),4.302051536,68.97290008,2.34041495,,,,,,,,
Circle (Diameter),2.534777997,69.72753867,1.796490908,,,,,,,,
Circle (Diameter),3.502923735,58.68886459,2.111885655,,,,,,,,
Circle (Diameter),3.548296359,68.98321754,2.125519052,,,,,,,,
Circle (Diameter),4.047198809,69.78143996,2.270033825,,,,,,,,
Circle (Diameter),4.134604947,63.54270131,2.294415507,,,,,,,,
Circle (Diameter),4.175263532,67.863656,2.305669239,,,,,,,,
Circle (Diameter),4.014495164,62.19892835,2.260843647,,,,,,,,
Circle (Diameter),4.720717116,74.4635026,2.451653261,,,,,,,,
Circle (Diameter),3.600052578,71.26216444,2.140964574,,,,,,,,
Circle (Diameter),1.540705045,69.96199214,1.400602224,,,,,,,,
Circle (Diameter),4.362155532,64.69543869,2.356707221,,,,,,,,
Circle (Diameter),4.39682336,64.91385893,2.366053544,,,,,,,,
Circle (Diameter),3.050081374,66.51237124,1.970655784,,,,,,,,
Circle (Diameter),4.080491708,77.15940231,2.279351532,,,,,,,,
Circle (Diameter),3.9794345,74.22569228,2.250949438,,,,,,,,
Circle (Diameter),3.025725506,72.93859323,1.962771858,,,,,,,,
Circle (Diameter),4.72366339,81.51177608,2.452418199,,,,,,,,
Circle (Diameter),2.396303104,74.54805122,1.746730624,,,,,,,,
Circle (Diameter),4.676424792,66.19653751,2.440124786,,,,,,,,
Circle (Diameter),3.971283141,77.80776219,2.248642866,,,,,,,,
Circle (Diameter),2.41172194,82.74932363,1.752341218,,,,,,,,
Circle (Diameter),4.03217281,69.03120722,2.26581594,,,,,,,,
Circle (Diameter),3.191797168,78.11832546,2.015917253,,,,,,,,
Circle (Diameter),3.921785732,64.45708869,2.234585572,,,,,,,,
Circle (Diameter),2.621496671,84.49414791,1.826962842,,,,,,,,
Circle (Diameter),3.496736559,72.85060062,2.110019731,,,,,,,,
Circle (Diameter),3.426320603,86.07591442,2.088666293,,,,,,,,
Circle (Diameter),2.905517514,85.72108632,1.923387584,,,,,,,,
Circle (Diameter),3.962935364,90.41503909,2.246278259,,,,,,,,
Circle (Diameter),2.178769851,70.23439596,1.665561747,,,,,,,,
Circle (Diameter),3.94496309,83.25930999,2.241178933,,,,,,,,
Circle (Diameter),2.994691417,91.31643856,1.952680091,,,,,,,,
Circle (Diameter),4.297828543,75.66482292,2.339265966,,,,,,,,
Circle (Diameter),4.388966629,75.9089765,2.363938635,,,,,,,,
Circle (Diameter),4.504362372,64.09650945,2.394813625,,,,,,,,
Circle (Diameter),4.514870751,86.23140785,2.397605468,,,,,,,,
Circle (Diameter),2.58378436,76.83758489,1.813774082,,,,,,,,
Circle (Diameter),3.342744622,87.82763614,2.063035298,,,,,,,,
