Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.834921721,1.838459277,0.168711773,0.013729569,2.460969266,1.188484065
Circle (Diameter),2.204795274,122.4581698,1.675479791,,,,,,,,
Circle (Diameter),2.551964597,115.9545675,1.802571009,,,,,,,,
Circle (Diameter),2.66745855,102.9591001,1.842909035,,,,,,,,
Circle (Diameter),2.335413435,102.7592557,1.724395761,,,,,,,,
Circle (Diameter),2.775390399,94.93243243,1.879823611,,,,,,,,
Circle (Diameter),2.872617451,90.16671248,1.912467029,,,,,,,,
Circle (Diameter),2.844136799,84.44095985,1.902962807,,,,,,,,
Circle (Diameter),2.88990226,91.9343208,1.918212146,,,,,,,,
Circle (Diameter),2.726776873,106.5579803,1.863287456,,,,,,,,
Circle (Diameter),2.770774569,105.6608448,1.878259767,,,,,,,,
Circle (Diameter),2.759676936,112.8178113,1.874494547,,,,,,,,
Circle (Diameter),2.114442862,105.0955289,1.640790135,,,,,,,,
Circle (Diameter),2.420069717,97.88090702,1.755371318,,,,,,,,
Circle (Diameter),2.629058775,96.23232323,1.82959602,,,,,,,,
Circle (Diameter),2.510716757,105.7008635,1.787944032,,,,,,,,
Circle (Diameter),2.661566001,98.9903204,1.84087237,,,,,,,,
Circle (Diameter),2.555794754,106.0577821,1.80392321,,,,,,,,
Circle (Diameter),1.829538137,96.35452368,1.526250407,,,,,,,,
Circle (Diameter),2.516609305,99.34700259,1.790040917,,,,,,,,
Circle (Diameter),2.221981875,93.9995958,1.681997381,,,,,,,,
Circle (Diameter),2.680913203,87.23899265,1.847551002,,,,,,,,
Circle (Diameter),3.335280727,93.3475297,2.060730772,,,,,,,,
Circle (Diameter),2.131236626,95.88843193,1.647293159,,,,,,,,
Circle (Diameter),2.467013688,86.43938773,1.772314697,,,,,,,,
Circle (Diameter),2.131236626,82.20427328,1.647293159,,,,,,,,
Circle (Diameter),2.226597704,100.5991623,1.683743522,,,,,,,,
Circle (Diameter),2.452576944,94.66222466,1.767121374,,,,,,,,
Circle (Diameter),2.588891235,98.52112309,1.815565669,,,,,,,,
Circle (Diameter),3.026904016,90.10829091,1.963154067,,,,,,,,
Circle (Diameter),2.772738752,90.85290537,1.878925391,,,,,,,,
Circle (Diameter),2.656557335,101.8154257,1.839139432,,,,,,,,
Circle (Diameter),3.253668928,105.0653325,2.035362362,,,,,,,,
Circle (Diameter),3.508914493,87.99884467,2.113690775,,,,,,,,
Circle (Diameter),3.369162881,91.44861904,2.071171507,,,,,,,,
Circle (Diameter),2.430283468,99.99708899,1.759071635,,,,,,,,
Circle (Diameter),1.282414997,98.94186351,1.277819036,,,,,,,,
Circle (Diameter),3.116470755,91.71424447,1.991987401,,,,,,,,
Circle (Diameter),3.639630863,93.30692579,2.152701081,,,,,,,,
Circle (Diameter),3.417776407,94.31656337,2.08606042,,,,,,,,
Circle (Diameter),2.536251134,99.2400638,1.797012866,,,,,,,,
Circle (Diameter),3.49202252,99.10663354,2.108596966,,,,,,,,
Circle (Diameter),3.29246154,101.4314322,2.047459946,,,,,,,,
Circle (Diameter),2.860243099,98.36169125,1.908343423,,,,,,,,
Circle (Diameter),2.983299156,111.8117461,1.948962406,,,,,,,,
Circle (Diameter),2.281300197,111.6882197,1.70430092,,,,,,,,
Circle (Diameter),2.464263832,113.6694498,1.771326666,,,,,,,,
Circle (Diameter),3.36130615,96.76539285,2.06875516,,,,,,,,
Circle (Diameter),3.324674139,96.55378,2.057451479,,,,,,,,
Circle (Diameter),1.87383046,89.50983803,1.544614852,,,,,,,,
Circle (Diameter),2.676886628,97.20998698,1.846163024,,,,,,,,
Circle (Diameter),2.919266794,92.52025018,1.92793307,,,,,,,,
Circle (Diameter),2.826557363,94.35121893,1.897072642,,,,,,,,
Circle (Diameter),3.123541813,92.85875442,1.994245962,,,,,,,,
Circle (Diameter),2.764096347,90.14913281,1.875994876,,,,,,,,
Circle (Diameter),3.225679322,90.00383516,2.026588876,,,,,,,,
Circle (Diameter),3.534841706,91.08310779,2.121485386,,,,,,,,
Circle (Diameter),3.2340271,99.1989835,2.029209499,,,,,,,,
Circle (Diameter),3.138469603,82.23646222,1.999005655,,,,,,,,
Circle (Diameter),3.112935225,81.76016922,1.990857159,,,,,,,,
Circle (Diameter),2.641433127,85.20091188,1.833896702,,,,,,,,
Circle (Diameter),3.639630863,109.6766699,2.152701081,,,,,,,,
Circle (Diameter),2.750739904,98.07752983,1.871456872,,,,,,,,
Circle (Diameter),2.767631876,86.82533035,1.877194276,,,,,,,,
Circle (Diameter),2.12612975,107.2100179,1.645318351,,,,,,,,
Circle (Diameter),2.357117656,98.47500597,1.732390086,,,,,,,,
Circle (Diameter),2.406615065,102.0227209,1.750484924,,,,,,,,
Circle (Diameter),1.109370486,120.0247275,1.188484065,,,,,,,,
Circle (Diameter),2.842761871,89.19503785,1.902502781,,,,,,,,
Circle (Diameter),3.070508875,86.37173427,1.97724387,,,,,,,,
Circle (Diameter),2.21216096,86.85848001,1.678276143,,,,,,,,
Circle (Diameter),2.981334973,93.8220006,1.948320709,,,,,,,,
Circle (Diameter),3.00922637,100.818464,1.957413092,,,,,,,,
Circle (Diameter),2.214223352,105.7396621,1.679058288,,,,,,,,
Circle (Diameter),1.584408114,106.0527471,1.420327802,,,,,,,,
Circle (Diameter),2.966112556,105.1296078,1.943340372,,,,,,,,
Circle (Diameter),2.946765354,101.596864,1.936992044,,,,,,,,
Circle (Diameter),3.143183642,106.2293922,2.000506363,,,,,,,,
Circle (Diameter),3.112247761,108.5605277,1.990637316,,,,,,,,
Circle (Diameter),2.206955876,99.82514665,1.676300538,,,,,,,,
Circle (Diameter),1.660127364,103.6306749,1.45387063,,,,,,,,
Circle (Diameter),2.446586186,109.2593599,1.764961836,,,,,,,,
Circle (Diameter),3.389492174,108.1793525,2.077410762,,,,,,,,
Circle (Diameter),2.555205499,104.1428446,1.803715245,,,,,,,,
Circle (Diameter),2.609416946,109.8260045,1.822748706,,,,,,,,
Circle (Diameter),2.506788391,100.2704072,1.78654474,,,,,,,,
Circle (Diameter),2.373616792,110.7611282,1.738442626,,,,,,,,
Circle (Diameter),2.602247679,103.7704053,1.820243019,,,,,,,,
Circle (Diameter),1.871669859,117.8793849,1.543724094,,,,,,,,
Circle (Diameter),2.441970356,112.5911941,1.763296125,,,,,,,,
Circle (Diameter),2.82920901,101.7241023,1.897962273,,,,,,,,
Circle (Diameter),2.31311996,115.383535,1.716145625,,,,,,,,
