Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.785584955,1.782225776,0.160670344,0.016067034,2.205538323,1.358232522
Circle (Diameter),2.62702926,79.16555356,1.828889701,,,,,,,,
Circle (Diameter),1.689506336,101.0149134,1.466678655,,,,,,,,
Circle (Diameter),2.432235623,101.1206226,1.759777991,,,,,,,,
Circle (Diameter),2.669072696,102.625116,1.843466545,,,,,,,,
Circle (Diameter),2.127877706,111.3826841,1.645994545,,,,,,,,
Circle (Diameter),2.521806421,120.0621101,1.791888294,,,,,,,,
Circle (Diameter),2.543742127,116.4471915,1.79966471,,,,,,,,
Circle (Diameter),2.685867221,96.28977011,1.849257245,,,,,,,,
Circle (Diameter),2.196426786,107.8037331,1.672297055,,,,,,,,
Circle (Diameter),2.484332924,136.2554771,1.778524928,,,,,,,,
Circle (Diameter),2.559736913,121.0678532,1.805313895,,,,,,,,
Circle (Diameter),2.28782556,115.4296391,1.706736645,,,,,,,,
Circle (Diameter),1.766395555,108.9221374,1.499681524,,,,,,,,
Circle (Diameter),2.946010981,101.6841542,1.936744093,,,,,,,,
Circle (Diameter),2.32884076,100.7732381,1.721967523,,,,,,,,
Circle (Diameter),2.833818986,119.9779394,1.899507935,,,,,,,,
Circle (Diameter),2.431664381,110.6014031,1.759571325,,,,,,,,
Circle (Diameter),2.480219979,118.7711226,1.777052097,,,,,,,,
Circle (Diameter),2.682097021,105.8468563,1.847958871,,,,,,,,
Circle (Diameter),2.61880337,115.6606828,1.826024099,,,,,,,,
Circle (Diameter),2.468909381,114.1687087,1.772995504,,,,,,,,
Circle (Diameter),1.99112229,133.8673827,1.592223489,,,,,,,,
Circle (Diameter),2.423552739,118.323558,1.75663405,,,,,,,,
Circle (Diameter),2.014885971,112.7412053,1.601696756,,,,,,,,
Circle (Diameter),3.359019191,112.9763133,2.068051272,,,,,,,,
Circle (Diameter),2.756244276,108.467048,1.873328377,,,,,,,,
Circle (Diameter),2.439433276,110.8734434,1.762379901,,,,,,,,
Circle (Diameter),2.122393779,121.4027638,1.643872163,,,,,,,,
Circle (Diameter),2.449144396,102.7714259,1.765884338,,,,,,,,
Circle (Diameter),2.835646961,92.29701126,1.900120482,,,,,,,,
Circle (Diameter),3.244313729,62.16709993,2.032434141,,,,,,,,
Circle (Diameter),2.284626603,82.83162086,1.705543003,,,,,,,,
Circle (Diameter),2.190028872,119.1834532,1.669859684,,,,,,,,
Circle (Diameter),2.251723044,108.2227644,1.693216709,,,,,,,,
