Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,1.913130125,1.877043059,0.280636716,0.02355051,2.550235197,1.388375902
Circle (Diameter),3.891342978,84.20702211,2.225895721,,,,,,,,
Circle (Diameter),5.107993688,92.18322817,2.550235197,,,,,,,,
Circle (Diameter),2.409315436,84.10890951,1.751466725,,,,,,,,
Circle (Diameter),1.814386508,82.65780361,1.519917317,,,,,,,,
Circle (Diameter),2.963161989,72.99362912,1.942373554,,,,,,,,
Circle (Diameter),2.507300728,92.65670838,1.786727298,,,,,,,,
Circle (Diameter),1.728266622,80.04918246,1.483407364,,,,,,,,
Circle (Diameter),1.986753864,84.43995929,1.590475899,,,,,,,,
Circle (Diameter),2.043911951,77.76134491,1.613192339,,,,,,,,
Circle (Diameter),1.519282367,86.98103601,1.390830827,,,,,,,,
Circle (Diameter),3.016364941,94.21266021,1.959733432,,,,,,,,
Circle (Diameter),2.844252755,84.53358607,1.903001598,,,,,,,,
Circle (Diameter),2.755963924,76.87909351,1.873233101,,,,,,,,
Circle (Diameter),2.298188887,85.80795188,1.710597841,,,,,,,,
Circle (Diameter),2.404977546,78.5041616,1.749889287,,,,,,,,
Circle (Diameter),2.812994426,92.58239603,1.892515718,,,,,,,,
Circle (Diameter),2.842849319,82.81080332,1.902532043,,,,,,,,
Circle (Diameter),3.298838165,87.27078993,2.049441681,,,,,,,,
Circle (Diameter),2.108852724,88.46468738,1.638619749,,,,,,,,
Circle (Diameter),2.116507825,87.31328946,1.641591137,,,,,,,,
Circle (Diameter),1.715252951,81.84796392,1.477811858,,,,,,,,
Circle (Diameter),2.85101476,72.99313393,1.90526238,,,,,,,,
Circle (Diameter),2.873852478,57.30950606,1.912878099,,,,,,,,
Circle (Diameter),1.978588423,80.19068422,1.587204153,,,,,,,,
Circle (Diameter),4.22816742,78.03275237,2.320230583,,,,,,,,
Circle (Diameter),2.827283948,75.69693349,1.897316454,,,,,,,,
Circle (Diameter),2.043656781,100.4061762,1.613091637,,,,,,,,
Circle (Diameter),1.893616803,77.78382711,1.552748465,,,,,,,,
Circle (Diameter),3.681082872,87.06958944,2.164925006,,,,,,,,
Circle (Diameter),3.928852973,90.06537899,2.23659808,,,,,,,,
Circle (Diameter),1.935464688,99.75324977,1.569812147,,,,,,,,
Circle (Diameter),2.648792511,80.38540915,1.836449665,,,,,,,,
Circle (Diameter),2.294744092,74.33240442,1.709315338,,,,,,,,
Circle (Diameter),4.582981348,80.19925071,2.415622712,,,,,,,,
Circle (Diameter),3.644465973,91.71907789,2.154130497,,,,,,,,
Circle (Diameter),2.846804455,78.50660706,1.903855039,,,,,,,,
Circle (Diameter),3.757123542,99.70905657,2.187171294,,,,,,,,
Circle (Diameter),1.852789598,85.55085721,1.535918287,,,,,,,,
Circle (Diameter),3.156070533,77.46197434,2.004603155,,,,,,,,
Circle (Diameter),2.537028037,86.51246009,1.797288074,,,,,,,,
Circle (Diameter),2.471321754,80.18453843,1.77386149,,,,,,,,
Circle (Diameter),3.281614188,72.4329193,2.044084381,,,,,,,,
Circle (Diameter),2.857521596,69.53631747,1.907435319,,,,,,,,
Circle (Diameter),2.205179411,86.26381307,1.675625743,,,,,,,,
Circle (Diameter),3.762737283,88.32752582,2.188804675,,,,,,,,
Circle (Diameter),2.697785157,86.93931057,1.853355536,,,,,,,,
Circle (Diameter),4.327300977,85.38113591,2.34727304,,,,,,,,
Circle (Diameter),2.405870641,85.47893901,1.75021417,,,,,,,,
Circle (Diameter),2.988806577,80.21898772,1.950760551,,,,,,,,
Circle (Diameter),2.146617889,72.50295487,1.653226779,,,,,,,,
Circle (Diameter),2.883421354,77.47242253,1.916060044,,,,,,,,
Circle (Diameter),2.026177634,77.76016846,1.606178536,,,,,,,,
Circle (Diameter),2.306864669,76.10672187,1.713823597,,,,,,,,
Circle (Diameter),3.350382512,71.36501428,2.065390884,,,,,,,,
Circle (Diameter),4.280860031,74.45921697,2.334643501,,,,,,,,
Circle (Diameter),2.513424809,57.36404333,1.788908008,,,,,,,,
Circle (Diameter),2.526438481,59.49063503,1.793533212,,,,,,,,
Circle (Diameter),2.833025273,51.10155473,1.899241904,,,,,,,,
Circle (Diameter),2.270630524,61.87071097,1.700310729,,,,,,,,
Circle (Diameter),4.201374566,95.28509748,2.312867536,,,,,,,,
Circle (Diameter),2.045060216,103.1121613,1.613645419,,,,,,,,
Circle (Diameter),1.893616803,100.6333551,1.552748465,,,,,,,,
Circle (Diameter),4.444296436,99.8896891,2.378792545,,,,,,,,
Circle (Diameter),2.422711863,77.60592414,1.756329283,,,,,,,,
Circle (Diameter),2.636544349,85.7470711,1.832198823,,,,,,,,
Circle (Diameter),3.019809736,62.27715202,1.960852155,,,,,,,,
Circle (Diameter),2.64317877,75.51411179,1.834502585,,,,,,,,
Circle (Diameter),2.947851787,61.62348271,1.937349083,,,,,,,,
Circle (Diameter),2.257361682,71.56594855,1.695335413,,,,,,,,
Circle (Diameter),1.513923796,52.10092421,1.388375902,,,,,,,,
Circle (Diameter),2.503855933,67.68252471,1.785499479,,,,,,,,
Circle (Diameter),3.04529144,78.05030263,1.96910779,,,,,,,,
Circle (Diameter),2.842281847,85.72919907,1.902342147,,,,,,,,
Circle (Diameter),4.481702344,84.16976054,2.388782253,,,,,,,,
Circle (Diameter),2.349511467,74.89206774,1.729592701,,,,,,,,
Circle (Diameter),4.840657534,78.23233452,2.482602786,,,,,,,,
Circle (Diameter),4.140746551,70.63030171,2.296118955,,,,,,,,
Circle (Diameter),2.273973013,67.25513023,1.701561743,,,,,,,,
Circle (Diameter),2.139420143,75.15169661,1.650452765,,,,,,,,
Circle (Diameter),3.889787744,71.03034251,2.22545087,,,,,,,,
Circle (Diameter),4.64399199,63.41325924,2.431648463,,,,,,,,
Circle (Diameter),4.077010981,60.49737264,2.278379162,,,,,,,,
Circle (Diameter),2.857773131,82.26508493,1.907519269,,,,,,,,
Circle (Diameter),2.286366041,53.78584419,1.706192151,,,,,,,,
Circle (Diameter),2.953819094,47.15139852,1.939308969,,,,,,,,
Circle (Diameter),2.633370811,46.43617249,1.831095807,,,,,,,,
Circle (Diameter),4.336969487,51.35041314,2.349893839,,,,,,,,
Circle (Diameter),2.033046657,48.17825223,1.608898816,,,,,,,,
Circle (Diameter),4.538208648,41.96756743,2.403794233,,,,,,,,
Circle (Diameter),2.207434258,44.52979255,1.676482207,,,,,,,,
Circle (Diameter),2.593093472,53.07180021,1.817038566,,,,,,,,
Circle (Diameter),4.261578569,53.15248368,2.329379823,,,,,,,,
Circle (Diameter),4.36293583,61.05308913,2.356917994,,,,,,,,
Circle (Diameter),1.862642529,84.45460023,1.539996794,,,,,,,,
Circle (Diameter),4.691055987,83.56236639,2.443939031,,,,,,,,
Circle (Diameter),3.628206342,85.79219691,2.149319844,,,,,,,,
Circle (Diameter),2.215401205,70.6001419,1.679504814,,,,,,,,
Circle (Diameter),3.524340968,85.88497555,2.118331959,,,,,,,,
Circle (Diameter),4.259660601,84.4536655,2.328855583,,,,,,,,
Circle (Diameter),2.508112712,62.50983731,1.787016588,,,,,,,,
Circle (Diameter),3.814839435,76.1459576,2.203906628,,,,,,,,
Circle (Diameter),2.370314049,66.23463183,1.737232736,,,,,,,,
Circle (Diameter),4.173499552,68.8830692,2.305182134,,,,,,,,
Circle (Diameter),3.372821453,73.0638,2.072295744,,,,,,,,
Circle (Diameter),2.983916447,58.91730174,1.949164031,,,,,,,,
Circle (Diameter),2.514604298,66.48483357,1.789327704,,,,,,,,
Circle (Diameter),3.132632777,61.23755079,1.997145946,,,,,,,,
Circle (Diameter),2.767186001,57.21298216,1.877043059,,,,,,,,
Circle (Diameter),4.197400391,66.23216396,2.311773381,,,,,,,,
Circle (Diameter),3.980079802,60.25001416,2.251131936,,,,,,,,
Circle (Diameter),1.675566828,49.35802221,1.460615605,,,,,,,,
Circle (Diameter),3.302004153,54.74553206,2.050424899,,,,,,,,
Circle (Diameter),3.939949998,53.84515262,2.239754483,,,,,,,,
Circle (Diameter),2.056652424,52.60855784,1.618212346,,,,,,,,
Circle (Diameter),4.55974891,68.38449739,2.409492193,,,,,,,,
Circle (Diameter),2.667746709,68.48498505,1.843008574,,,,,,,,
Circle (Diameter),2.167304455,65.75771085,1.661173603,,,,,,,,
Circle (Diameter),2.01430958,71.90668151,1.601467643,,,,,,,,
Circle (Diameter),3.768955726,74.89970995,2.190612579,,,,,,,,
Circle (Diameter),2.127027116,66.65800042,1.64566553,,,,,,,,
