Name::Name,Area::Area!!R,Intensity Mean Value::Intensity Mean Value!!R,Diameter::Diameter!!R,,,mean,median,sd,se,max,min
,µm²,,µm,,,2.085338375,2.176184878,0.26254049,0.026386312,2.601464716,1.515273447
Circle (Diameter),3.137291093,96.7858316,1.998630302,,,,,,,,
Circle (Diameter),4.661398793,72.16317789,2.436201403,,,,,,,,
Circle (Diameter),3.878573709,73.10861173,2.222240631,,,,,,,,
Circle (Diameter),3.462952613,74.19335308,2.099801945,,,,,,,,
Circle (Diameter),3.117943892,86.6523954,1.992458145,,,,,,,,
Circle (Diameter),2.554419826,73.92937393,1.803437921,,,,,,,,
Circle (Diameter),3.724188935,91.02512639,2.17756392,,,,,,,,
Circle (Diameter),3.994755126,76.64622988,2.255278297,,,,,,,,
Circle (Diameter),3.901849276,74.76437826,2.228898561,,,,,,,,
Circle (Diameter),4.053385985,74.83969529,2.271768326,,,,,,,,
Circle (Diameter),2.640647454,66.2083209,1.833623942,,,,,,,,
Circle (Diameter),3.160861288,68.90043429,2.006124021,,,,,,,,
Circle (Diameter),1.851929821,61.94580145,1.535561878,,,,,,,,
Circle (Diameter),2.978683326,52.63615414,1.947454082,,,,,,,,
Circle (Diameter),4.198833727,62.41790844,2.312168061,,,,,,,,
Circle (Diameter),3.234223518,44.45310597,2.02927112,,,,,,,,
Circle (Diameter),3.051947347,62.31896869,1.971258494,,,,,,,,
Circle (Diameter),4.381404525,60.84579764,2.361901247,,,,,,,,
Circle (Diameter),2.27530944,75.05210134,1.702061678,,,,,,,,
Circle (Diameter),4.409590549,69.37062687,2.369486244,,,,,,,,
Circle (Diameter),3.735286569,84.17299858,2.180805945,,,,,,,,
Circle (Diameter),4.012138145,65.27234425,2.260179848,,,,,,,,
Circle (Diameter),3.844495136,88.43444428,2.212456381,,,,,,,,
Circle (Diameter),1.981467682,84.52971503,1.58835859,,,,,,,,
Circle (Diameter),2.794050136,84.71985344,1.886132319,,,,,,,,
Circle (Diameter),2.419971508,79.2510097,1.7553357,,,,,,,,
Circle (Diameter),1.803316295,71.96520603,1.515273447,,,,,,,,
Circle (Diameter),4.414304588,80.47096066,2.370752447,,,,,,,,
Circle (Diameter),4.478533368,75.63260481,2.387937559,,,,,,,,
Circle (Diameter),3.1835476,85.15384615,2.013310383,,,,,,,,
Circle (Diameter),4.121052085,76.4174518,2.290651977,,,,,,,,
Circle (Diameter),4.34290654,75.44610273,2.351501721,,,,,,,,
Circle (Diameter),3.696297539,78.35097968,2.169394431,,,,,,,,
Circle (Diameter),2.046678553,95.80383982,1.614283764,,,,,,,,
Circle (Diameter),2.832842748,74.89409571,1.899180721,,,,,,,,
Circle (Diameter),4.333478462,83.56902961,2.34894788,,,,,,,,
Circle (Diameter),1.91173919,77.67691855,1.560160869,,,,,,,,
Circle (Diameter),2.141450377,87.05479237,1.65123569,,,,,,,,
Circle (Diameter),4.179191898,85.30486688,2.306753647,,,,,,,,
Circle (Diameter),4.159550069,78.84438189,2.301326495,,,,,,,,
Circle (Diameter),2.433426161,78.36288422,1.760208629,,,,,,,,
Circle (Diameter),4.050636129,75.87461425,2.2709976,,,,,,,,
Circle (Diameter),4.316979326,72.46593579,2.344471964,,,,,,,,
Circle (Diameter),3.740786281,75.99033133,2.182410828,,,,,,,,
Circle (Diameter),4.276124323,70.49171605,2.333351792,,,,,,,,
Circle (Diameter),2.687493215,71.36148309,1.84981692,,,,,,,,
Circle (Diameter),4.177424133,79.27052697,2.306265727,,,,,,,,
Circle (Diameter),2.426158684,66.04342581,1.757578214,,,,,,,,
Circle (Diameter),4.290757485,67.43966604,2.33734082,,,,,,,,
Circle (Diameter),3.369359299,78.27198371,2.07123188,,,,,,,,
Circle (Diameter),3.98856795,71.41425138,2.253531105,,,,,,,,
Circle (Diameter),3.769856187,67.35933764,2.190874249,,,,,,,,
Circle (Diameter),2.464067414,72.04552082,1.771256072,,,,,,,,
Circle (Diameter),3.889474924,64.20489997,2.225361382,,,,,,,,
Circle (Diameter),5.315275271,78.10364276,2.601464716,,,,,,,,
Circle (Diameter),2.15598533,77.5757402,1.65683004,,,,,,,,
Circle (Diameter),4.34182624,66.09831723,2.351209235,,,,,,,,
Circle (Diameter),4.310693941,69.4088509,2.342764604,,,,,,,,
Circle (Diameter),3.877788036,78.92790279,2.222015543,,,,,,,,
